domain,application,version,users,MAU,HYAU,posts
chitter.xyz,mastodon,4.1.3+chitter,1146,289,483,1138736
dair-community.social,mastodon,4.2.3,398,57,102,39997
akko.chir.rs,akkoma,3.10.3,11,6,7,10287
mineskey.xyz,misskey,2023.11.1,93,null,null,807
blueand.red,mastodon,4.2.1,1,1,1,101
ukrainian.network,mastodon,4.2.1,61,9,42,1053
alcove.website,hometown,4.0.6+hometown-1.1.1,46,6,8,3054
nickapos.social.oncrete.gr,firefish,1.0.4-beta,3,1,2,28
mastodontech.de,mastodon,4.2.3,16527,2740,6031,351642
social.still-ai.net,mastodon,4.0.6,1,1,1,947
mastodon.mesothermal.science,mastodon,4.2.3,2,1,2,74
trondheim.town,mastodon,4.2.1,9,3,5,496
fedimon.uk,mastodon,4.2.1,6,3,3,8795
ebf.social,mastodon,4.2.1,1,1,1,321
spore.social,mastodon,4.2.3,1785,360,612,188103
agilealliance.social,mastodon,4.2.3,128,24,56,5794
federate.social,mastodon,4.2.3,556,119,207,61696
ap.ketsuben.red,mastodon,4.2.0,4,4,4,146592
cijber.social,mastodon,4.1.4+glitch_0708_a40529f,5,4,4,8950
goddess.fedicity.net,mastodon,4.2.1,1,1,1,468
dsj-toot.com,mastodon,4.2.3,8,7,8,13199
akkoma.mercurywork.shop,akkoma,3.10.4-0-gebfb617,355,40,110,1886
post.ebin.club,pleroma,2.6.0,36,9,16,19516
kagura.ch,misskey,13.13.2,65,null,null,2278
handlewalks.masto.host,mastodon,4.2.3,5,5,6,1406
msto.sukara.dev,mastodon,4.2.1,4,3,4,70
m.t-8.me,mastodon,4.2.2,2,1,2,85
actuallyacat.com,mastodon,4.2.3,1,1,1,109
mastodon.replacementhipster.com,mastodon,4.2.0,7,5,5,549
moth.social,mastodon,4.2.0,6204,460,460,34954
freeatlantis.com,mastodon,4.2.3,3753,286,521,1849853
aitor-sama.es,mastodon,4.0.2,3,1,1,190
nfld.me,mastodon,4.2.1,64,18,34,9190
misskey.hakoniwa-project.com,misskey,2023.12.0-beta.4,14,null,null,6229
pleroma.noellabo.jp,akkoma,3.10.4-607-g88021a96-noeroma,1574,47,96,25881
irrelephant.co,mastodon,4.2.3,9,6,7,2368
nicecrew.digital,pleroma,2.6.50-887-g341eb9c1.develop+soapbox,360,222,342,1021307
mastodon.infra.de,hometown,4.0.10+hometown-1.1.1,3,1,2,15870
misskey.yakijake.net,misskey,13.14.1,4,null,null,61
friend.camp,hometown,4.0.10+hometown-1.1.1,96,47,61,706926
social.growyourown.services,mastodon,4.2.3,5,4,5,2687
social.wiwie.dk,akkoma,3.10.4,1,1,1,1
rivals.space,mastodon,4.3.0-alpha.0+chuckya.main-1ef832e0d,1946,468,1438,192044
socks.masto.host,mastodon,4.2.3,1,1,1,1564
jemal.contact,mastodon,4.2.3,1,1,1,3086
tastingtraffic.net,mastodon,3.5.3,6,5,5,15406
fedi.u2p.net,akkoma,3.10.4,3,3,3,1
ohnoim.online,akkoma,3.9.3-0-g9d7c877,1,1,1,217
cx.opantu.jp,misskey,2023.12.0-beta.4-WKH0.1,7,null,null,214
stkr.dev,misskey,2023.11.1,3,null,null,456
idf.social,mastodon,4.1.5,148,34,49,16927
techfieldday.net,mastodon,4.2.0,47,17,25,7021
fedisabled.social,mastodon,4.2.3,100,36,39,40326
burnout.cafe,mastodon,4.2.1,4,3,3,849
peertube.desmu.fr,peertube,5.2.1,2,1,1,211
birdbox.party,mastodon,4.2.3,5,3,3,132
queer.group,hometown,4.0.13+hometown-1.1.1-queergroup,93,80,100,91150
social.isaa.it,mastodon,4.2.3,7,6,7,178
mastodon.tinyfox.dev,mastodon,4.1.4,24,4,14,18836
social.arbolitoloco.xyz,mastodon,4.3.0-alpha.0+pr-28337+arbolitoloco,3,2,3,172
zenyasai.g-fukurowl.club,mastodon,4.1.6,23,7,9,102004
tu.social,mastodon,4.2.1,95,30,81,2068
donkey.social,hometown,4.0.10+hometown-1.1.1,2,2,2,340
petrous.vislae.town,hometown,4.0.10+hometown-1.1.1,22,14,19,88375
godforsaken.website,mastodon,4.2.3,44,30,36,464950
misskey.kyoupro.com,misskey,2023.11.1,393,null,null,11253
social.spacebear.ee,pleroma,2.5.0,1,1,1,221
mastodon.theshowshow.tv,mastodon,4.2.1,16,5,9,338
team.matechan.com,misskey,12.119.2-taiyme-v1.2.0,8,6,6,14284
c3d2.social,mastodon,4.2.3,27,20,23,8294
amami.paradigm-x.tokyo,pleroma,2.5.54-622-g9db714fe.develop+soapbox,2,1,2,1707
social.ridetrans.it,mastodon,4.1.10,272,107,167,50969
penfount.social,mastodon,4.2.3,190,64,180,9584
social.right.wtf,mastodon,4.2.3,1,1,1,849
samenet.social,mastodon,4.1.0,88,19,48,10639
lemmy.sdf.org,lemmy,0.19.0-rc.13,3918,280,1308,5581
msky.kentaro1043.com,misskey,2023.11.1,7,null,null,1872
gnu.gl,mastodon,4.2.3,23,7,16,880
owo.is,mastodon,4.2.0+glitch,2,1,3,313
mstdn.yurutan.net,mastodon,4.2.1,1,1,1,93
mast.yourautisticlife.com,mastodon,4.2.3,2,2,2,4307
squ.alid.pw,pleroma,2.5.4,2,1,1,19432
mofmof.coffee,mastodon,3.4.1,40,28,37,52107
exquisite.social,mastodon,4.3.0-alpha.0+glitch,20,17,17,3311
misskey.ryopon404.net,misskey,2023.11.1,4,null,null,3
mastodon.medica.im,mastodon,4.1.10,91,20,47,2491
mstdn.midyuki.net,mastodon,4.2.3,1,1,1,719
pawb.social,lemmy,0.18.5,1185,130,442,2313
misskey.rukonichi.com,misskey,2023.11.1,14,null,null,366
homoo.social,mastodon,4.1.5,178,55,79,570333
bakedbean.xyz,mastodon,4.3.0-alpha.0+qdon.glitch,133,43,138,92519
bigshoulders.city,hometown,4.0.6+hometown-1.1.1,132,31,44,25289
glitterkitten.co.uk,mastodon,4.2.3,15,13,13,37546
pomdon.work,mastodon,4.2.0,21,21,21,499565
misskey.furry-r-moonrabbitbower.com,misskey,2023.11.1,19,null,null,17767
cho.yukiya.me,mastodon,4.2.1,12,7,11,5300
hub.hayfidelity.de,hubzilla,8.8.1,6,0,6,3276
ch.9zn.net,pleroma,2.5.1,5,1,2,129
libera.site,hubzilla,8.6.3,74,18,37,44651
wargamers.social,mastodon,4.2.3,632,162,339,26248
blog.anhgelus.world,writefreely,0.14.0,1,null,null,1
rukii.net,mastodon,4.2.1,7,2,6,1779
dev-null.io,mastodon,4.3.0-alpha.0+glitch.1213_b724848,1,1,1,2798
mastodon.stickbear.me,mastodon,4.3.0-alpha.0+glitch,10,9,9,14886
astronomy.social,mastodon,4.2.0,22,6,9,6390
friends.ravergram.club,mastodon,4.2.3,18,3,7,2663
yagimofu.moe,misskey,2023.11.1,12,null,null,3312
toot.fedilab.app,mastodon,4.2.3,6,2,3,4840
eenyoe.net,misskey,2023.11.0,12,null,null,1937
tinnies.club,mastodon,4.1.10,38,27,32,5251
k-shiigi-136.masto.host,mastodon,4.2.3,2,1,1,19
idiomdrottning.org,akkoma,3.10.4-1-gebfb617b,6,3,3,14972
fediverse.science,mastodon,4.2.3,27,8,25,848
mstdn.hitoxu.com,mastodon,4.2.1,1,1,1,4167
mstdn.shalyu.run,mastodon,4.2.3,23,11,18,36610
misfittoys.social,mastodon,4.1.9,11,3,6,37254
girldick.gay,mastodon,4.1.4+glitch+cat+1.0.0+nya-1.2.2,91,41,67,27459
literatur.social,mastodon,4.2.3,842,338,523,282313
shark.community,mastodon,4.2.1,42,19,31,8463
social.thetransagenda.gay,akkoma,3.10.4-0-gebfb617,1,1,1,1548
sociale.network,mastodon,4.1.4,4121,306,619,330678
social.unboiled.info,akkoma,3.10.4,1,1,1,228
social.dsmouse.net,mastodon,4.1.5+glitch_0801_3b49b5a,5,1,1,6336
misskey.moe,misskey,2023.11.1,78,null,null,55100
silicorn.social,mastodon,4.3.0-alpha.0+glitch,5,2,6,754
varishangout.net,pleroma,2.5.50-149-g5576f7d1-develop,2486,246,451,997656
die-partei.social,mastodon,4.2.3,109,48,67,126169
nortrup.social,firefish,1.0.3,3,1,1,429
m.moec.top,misskey,2023.11.1,109,null,null,12666
bonn.social,mastodon,4.2.3,1360,471,709,231520
indieweb.social,mastodon,4.2.3,11203,1486,2711,426255
mstdn.takuya-a.net,mastodon,4.0.2,6,3,5,13892
foxy.social,akkoma,3.9.3-0-g30b9e626f-main,41,8,42,194
social.tzimos.xyz,akkoma,3.9.3-0-g9d7c877,1,1,1,14
social.guckt.info,gotosocial,0.13.0-SNAPSHOT git-f4fcffc,4,null,null,11186
social.tsueri.cloud,mastodon,4.2.2,3,1,2,174
akk.everyoneattack.com,akkoma,3.10.4-0-gebfb617,1,1,1,1358
social.ketupat.me,akkoma,3.10.4-1-gebfb617b,2,1,1,34
vmst.io,mastodon,4.3.0-alpha.0+io,2673,475,1087,222668
mst.mineown.de,mastodon,4.0.2,2,1,1,3670
quietplace.xyz,misskey,2023.11.1,522,null,null,42439
kwak.cab,iceshrimp,2023.12-dev-384fb76a2,5,3,3,2681
dembowski.social,mastodon,4.2.3,3,2,2,5822
undefined.social,mastodon,4.2.3,28,10,15,3673
bearologics.social,mastodon,4.2.3,7,2,4,1330
marrow.haus,mastodon,4.0.2,6,1,2,5391
lounge.town,mastodon,4.2.1,1726,98,330,26925
twtr.ingeechat.party,birdsitelive,0.20.0,0,null,null,0
mastodon.compositecomputer.club,mastodon,4.2.1,260,85,124,843578
adhd.energy,mastodon,4.3.0-alpha.0+glitch,5,4,4,1057
queer.cool,mastodon,4.2.3,14,12,14,7797
procial.tchncs.de,firefish,1.0.3,356,130,338,36565
nafo.army,mastodon,4.2.3,54,15,53,2790
supernatural.fans,mastodon,4.2.1,92,20,55,15712
mk.igwigg.space,misskey,13.14.2,4,null,null,16627
s.nomya.net,mastodon,4.1.6,1,1,1,4114
mast.eu.org,mastodon,4.2.3,151,29,29,115900
misskey.mamisrv.ne.jp,misskey,2023.11.1,7,null,null,111
gravure.club,pleroma,2.6.50-179-ga7f82ff8-develop,3,2,2,3358
rubber.social,mastodon,4.2.1,3769,791,1637,147405
w3c.social,mastodon,4.2.1,215,80,148,8829
loforo.com,mastodon,4.0.2,38594,12627,21127,4717865
podcasts.social,mastodon,4.2.3,412,283,348,25924
spondr.cz,mastodon,4.2.3,3,3,3,3140
iosdev.space,mastodon,4.2.3,1012,397,663,55364
social.macg.co,mastodon,4.2.0,9,5,7,7600
gascoigne.social,mastodon,4.2.3,2,1,1,1512
hcommons.social,hometown,4.0.10+hometown-1.1.1,2053,563,1043,146182
astolfo.social,magnetar,14.0.0-alpha+magnetar-0.2.0,0,0,0,0
beige.party,mastodon,4.2.3,332,218,293,625029
mastodont.cat,mastodon,4.2.3,7507,1272,1575,1015764
legal.social,mastodon,4.2.3,346,136,232,48040
is-a.wyvern.rip,firefish,1.0.5-rc,6,2,4,11216
mastodon.ml,mastodon,4.2.1,2581,783,1988,789428
mastodon.zbecker.cc,mastodon,4.3.0-alpha.0+glitch,3,1,1,1251
medibubble.org,mastodon,4.1.6,1622,341,873,111517
social.kyiv.dcomm.net.ua,mastodon,4.2.0,1175,177,524,102549
yandere.cc,pleroma,2.6.0-1515-g6f654d53,7,6,6,124750
open-source-eschaton.net,mastodon,4.2.0,5,3,3,12213
msk.seppuku.club,misskey,12.119.2-taiyme-v1.2.0,58,10,23,127004
mastodon.novylen.net,mastodon,4.2.0,6,1,2,7758
ard.social,mastodon,4.1.11,13,11,13,15431
federatedfandom.net,mastodon,4.2.0,681,219,473,106590
mastodon.nl,mastodon,4.2.0,40448,6492,16306,1589188
ak.suzu-ya.info,akkoma,3.10.2-0-gba1ed37,2,1,2,7718
subdued.social,mastodon,4.2.3,37,14,23,2909
rap.social,mastodon,4.1.4,81,20,86,11636
mstdn.gergely-szabo.com,mastodon,4.2.3,1,1,1,99
don.nzws.me,mastodon,4.2.1+nzws,24,8,12,54621
video-cave-v2.de,peertube,5.2.0,232,10,21,1013
focalorus.io,misskey,2023.11.1,49,null,null,26273
nerdculture.de,mastodon,4.2.3,10192,2167,4519,536467
spacey.space,mastodon,4.2.3,684,157,354,72080
mstdn.gunma.jp,mastodon,4.2.0,51,12,36,2085
mstdn.media,mastodon,4.2.0,31,7,9,25434
blob.cat,akkoma,3.9.3-0-gd83f5f66f-blob,1817,152,351,577626
burma.social,mastodon,4.2.1,1335,133,556,5089
msky.summersweet.jp,misskey,2023.10.2-summersweet.1,18,null,null,154
zeppelin.flights,mastodon,4.2.3,26,16,18,6497
social.coop,mastodon,4.2.2,1861,485,666,616740
mastodon-japan.net,mastodon,4.2.3,15305,5512,17325,2659396
mstdn.zeku.org,mastodon,4.2.3,1,1,1,4
tardis.team,mastodon,4.3.0-alpha.0+glitch,5,5,5,2244
kabedon.space,mastodon,4.1.11,192,120,198,46938
gulp.cafe,mastodon,4.2.3,1249,406,1035,144188
pug.ninja,mastodon,4.2.3,2,1,1,5546
nafo.uk,mastodon,4.2.3,1353,189,743,354828
social.bund.de,mastodon,4.2.3,140,103,120,33825
misskey.noellabo.jp,misskey,2023.12.0-beta.4,2951,null,null,907395
fanfare.horse,mastodon,4.1.10,297,42,74,17671
misskey.sweshelo.jp,misskey,2023.11.1,27,null,null,38054
mycrowd.ca,akkoma,3.10.4-1-gebfb617b,146,28,66,76659
onlypa.ws,misskey,13.13.2,15,null,null,7
misskey.haun.jp,misskey,2023.11.1,28,null,null,9846
douchi.space,mastodon,4.2.0,1463,183,183,420744
social.sda1.net,misskey,12.122.2,102,42,99,39755
afop.social,mastodon,4.2.3,3,3,3,17
josephgruber.space,mastodon,4.2.1,2,2,2,291
iam.reasonably.social,mastodon,4.2.3,2,2,2,1655
papi.n1l.dev,misskey,2023.12.0-beta.4.papi,43,null,null,82171
sha.bal.ovh,sharkey,2023.11.2,21,null,null,860
drupal.community,mastodon,4.1.9,444,156,316,16088
slashine.onl,mastodon,4.2.3,457,124,182,279441
su.kurotanesou.online,mastodon,4.2.1,1,1,1,739
pixtagram.social,pixelfed,0.11.9,679,91,519,764371
contenttechtodon.org,mastodon,4.2.3,18,5,7,1111
matrix.rocks,misskey,2023.11.0,34,null,null,7957
furry.energy,mastodon,4.3.0-alpha.0+glitch,241,77,173,9361
tbs.social,mastodon,4.1.5,17,9,16,6500
key.hinasense.jp,firefish,1.0.4-beta31-hinasense.jp.0,12,7,9,571
h-i.social,mastodon,4.2.0+glitch,11,11,11,946
mastodon.thenewoil.org,mastodon,4.2.3,5,5,5,595
tux.social,mastodon,4.2.1,41,15,23,2495
movie.tkngh.jp,peertube,5.2.1,9,5,8,21
pub.killrobot.com,pleroma,2.5.50-2286-g4c0ab884.develop+soapbox,2,1,2,396
social.dromografos.report,firefish,1.0.5-rc,6,5,5,1551
masktodon.social,akkoma,3.10.3-0-g43c5fd5,2,1,1,8
mastodon.archive.org,mastodon,4.1.4,40,16,25,71400
persadon.com,mastodon,4.2.3,209,40,64,96624
mastodon.bits-und-baeume.org,mastodon,4.2.0,65,22,22,5667
fedi.omada.cafe,mastodon,4.3.0-alpha.0+chuckya,4,4,4,683
firefish.dhusch.de,firefish,1.0.5-rc,4,2,2,570
olching.social,mastodon,4.2.3,4,2,3,1375
raki.club,akkoma,3.10.4-0-gebfb617,6,1,3,437
ezdog.press,wordpress,6.4.2,12,11,11,973
cosmisskey.cc,misskey,2023.11.1,219,null,null,7979
masto.kruythoff.net,mastodon,4.2.3,1,1,1,630
fedi.getimiskon.xyz,akkoma,3.10.4,13,8,13,14692
ap.third-branches.net,gotosocial,0.13.0 git-f4fcffc,1,null,null,173
myside-yourside.net,mastodon,4.1.4,1,1,1,2233
mastodon.themarkup.org,mastodon,4.2.3,2,1,2,230
mk2.toyoko.in,misskey,2023.11.1,3,null,null,5043
rsp2-iris-no-misskey.wkspcloud.com,misskey,2023.11.1,3,null,null,2225
proyectozero.org,akkoma,3.10.4-0-g0af8e93,1,1,1,36
m.g3l.org,mastodon,4.1.9,230,36,56,176243
curling.social,mastodon,4.1.10,60,14,26,3867
doyle.boston,mastodon,4.2.3,1,1,1,2549
bluelupine.social,mastodon,4.2.3,20,6,10,5144
yokonegi.hostdon.ne.jp,mastodon,4.2.1,1,1,1,2549
pleroma.chillout.chat,akkoma,3.7.1,23,null,null,381
toot.berlin,mastodon,4.2.1,923,152,262,54647
kavlak.uk,mastodon,4.1.4,5,2,2,3411
fediverse.giorgiocomai.eu,pleroma,2.5.5,2,1,2,386
piupiupiu.com.br,mastodon,4.2.3,41,6,14,5320
wxw.cat,misskey,13.12.1,423,null,null,47928
assortedflotsam.com,mastodon,4.2.3,58,10,20,279099
mastodon.wormhole.eu,mastodon,4.2.3,2,1,2,3021
bananachips.club,hometown,4.0.6+hometown-1.1.1,36,14,20,88483
pixelfed.furryfandom.me,pixelfed,0.11.9,162,11,148,72423
misskey.maintedor.com,misskey,2023.11.1,2,null,null,214
mi.floccus.net,misskey,2023.11.1,4,null,null,1941
dz.social,mastodon,4.2.3,12,3,9,1087
mstdn.kurosuke.org,mastodon,4.3.0-alpha.0,2,1,1,571
sunbeam.city,mastodon,4.2.1,1892,123,170,519435
sapphic.engineer,akkoma,3.10.4,2,1,2,930
pub.osrx.social,mastodon,4.2.3,2,2,2,1320
akamdon.com,mastodon,4.2.0,1379,667,1134,233959
mastodon.hongkongers.net,mastodon,4.2.1,295,188,228,337110
aethy.com,mastodon,4.3.0-alpha.0,16934,6313,16078,722283
yoshida2015.net,mastodon,4.2.1,1,1,2,7923
omoro.info,mastodon,4.1.5,6,2,3,8347
ticker.hostdon.ne.jp,mastodon,4.2.1,2,1,2,213
dotnet.social,mastodon,4.2.3,1026,219,517,38731
sauropods.win,mastodon,4.2.3,658,168,365,145753
jasette.facil.services,mastodon,4.2.1,737,165,326,51209
social.esmarconf.org,mastodon,4.2.1,72,5,5,3316
pixelfed.de,pixelfed,0.11.9,29391,1870,7026,5701457
snapp.social,mastodon,4.2.3,13,8,11,5239
ngmx.com,mastodon,4.2.1,12,11,11,12918
mastodon.cl,mastodon,4.2.3,68,13,50,1954
susunu.hostdon.ne.jp,mastodon,4.2.1,1,1,1,0
mastodon.sxpert.org,pleroma,2.6.0,4,4,4,2621
megalonyx.social,mastodon,4.1.9,3,1,2,1059
raru.re,mastodon,4.2.3,147,84,111,362755
buc.ci,snac,2.43,1,1,1,53644
crag.social,mastodon,4.2.3,2,1,1,1431
pixelfed.moe,pixelfed,0.11.9,27,8,27,3427
mastodon.xyz,mastodon,4.2.3,28516,1143,2307,1962174
mastodon.internet-czas-dzialac.pl,mastodon,4.2.1,4,4,4,7101
vermont.masto.host,mastodon,4.2.3,244,47,94,9284
p.umbriel.fr,akkoma,3.10.2,5,1,1,70002
akirin.hostdon.ne.jp,mastodon,4.2.1,1,1,1,896
is.badat.dev,akkoma,3.10.3-212-g6cc523bd-develop,19,5,9,38985
cansoccer.social,mastodon,4.1.5,20,6,11,540
mi.ichigo.dev,misskey,2023.11.1,6,null,null,398
mastodon.africa,mastodon,4.2.3,204,63,63,13331
baraag.net,mastodon,4.2.1,293091,45018,72657,10755636
mstdn.chrisalemany.ca,mastodon,4.2.2,4,4,4,14968
misskey-iriam.net,misskey,13.13.2,8,null,null,20
mi.ap-log.net,misskey,2023.12.0-beta.1,27,null,null,5019
friends.grishka.me,smithereen,0.5.1-dev.24.dirty+6a632017,237,22,58,1351
gdev.fedibird.com,mastodon,3.1.4,15,2,6,5731
the.infinity.garden,akkoma,3.10.4-0-gebfb617,1,1,1,3
nothing-ever.works,firefish,1.0.5-dev22,5,4,4,328
uuchten.lu,mastodon,4.2.3,2,1,2,19
pythonplayer123.xyz,akkoma,3.9.3-28-g9d7c877d,5,1,6,43
social.veraciousnetwork.com,mastodon,4.1.4~cdp1337,2101,116,455,4464
ublog.fedi.bbrks.me,akkoma,3.8.0,1,1,1,39
social.tcit.fr,mastodon,4.3.0-alpha.0+glitch,22,6,8,17319
kiessling.social,mastodon,4.2.0,1,1,1,113
don.kofuk.org,mastodon,4.2.3,3,2,3,1215
mastodon.sherbers.de,mastodon,4.2.3,1,1,1,10
mastodon.nzoss.nz,mastodon,4.2.0,379,54,78,94478
fckmsk.social,mastodon,4.3.0-alpha.0+glitch,2,1,2,268
mastodon.robmccoll.com,mastodon,4.1.2,1,1,1,54
neue.city,akkoma,3.7.1,60,null,null,23715
pdx.social,mastodon,4.2.3,495,191,291,121244
yuga.surf,pleroma,2.6.0,4,2,4,334
teh-interwebz.com,mastodon,4.1.2,2,2,2,3
pokemon.mastportal.info,mastodon,4.2.1,1427,352,589,2925850
meteo.social,mastodon,4.1.6,259,61,103,39784
chaos.social,mastodon,4.2.3,11489,5982,7329,5455656
profiles.lol,mastodon,4.1.6,9,1,9,43
urbanists.video,peertube,6.0.1,94,27,53,456
asstodon.social,mastodon,4.2.1,7,3,5,9402
my-create.art,mastodon,4.2.1,4,3,6,2851
masto.nyc,mastodon,4.2.3,1495,163,508,24792
mk.taiy.me,misskey,12.119.2-taiyme-v1.2.0-17,14,1,8,36016
ika.queloud.net,mastodon,3.5.3,3051,414,925,1712102
ward2.bouvardia.icu,misskey,13.11.3,8,null,null,17404
scrappydog.com,mastodon,4.2.3,2,1,1,100
lgbtcz.social,mastodon,4.2.1,43,9,30,1634
pulpunte-chinpun.xyz,mastodon,4.2.1,4,3,3,40386
lakedistrict.social,mastodon,4.2.3,2,2,2,111
misskey.void.gift,misskey,2023.11.1,9,null,null,19383
federated.press,mastodon,4.2.3,2355,221,318,135940
social.numerique.gouv.fr,mastodon,4.2.1,28,23,29,687
mastodon.inferiorlattice.com,mastodon,4.1.4,24,5,8,2582
lgbtqia.space,mastodon,4.2.0,1202,333,696,171423
soc42.com,mastodon,4.2.1,1,1,1,205
mastodon.n8vsi.com,mastodon,4.2.3,2,1,1,4887
lemmynsfw.com,lemmy,0.19.0-nsfw,44559,4312,17209,51738
fle.st,misskey,13.14.2,6,null,null,20952
con.fono.jp,Concurrent,062bb38,2,null,null,2766
ak.kawen.space,akkoma,3.10.3-0-g98f0820-develop,37,21,29,52195
whinge.town,pleroma,2.5.0,104,22,69,56837
i.qwp.moe,mastodon,4.2.1,4,3,4,150
mitra.076.moe,mitra,2.4.1,46,6,41,139
ciel.atoriye.com,firefish,1.0.5-dev21+neko:231117.b,5,3,3,72
thias.hellqui.st,akkoma,3.10.4-0-gebfb617,1,1,1,1650
mastodon.trueten.de,mastodon,4.2.3,17,10,12,16507
nixos.paris,mastodon,4.2.3,5,4,5,2715
ifrit.gaia.ff14-mstdn.xyz,mastodon,4.1.4,152,7,25,13259
friendsofdesoto.social,mastodon,4.2.1,454,112,268,55733
mstdn.rosaceae.net,mastodon,4.2.0,1,1,1,391
mako3sun.com,mastodon,4.2.1,2,1,2,1751
botany.social,mastodon,4.2.3,4,3,3,2674
misskey.otofu.xyz,misskey,13.13.2,3,null,null,10
mi.miyaco.moe,misskey,2023.12.0-beta.5-miyaco.17,4,null,null,2821
eliitin-some.fi,mastodon,4.2.3,96,63,88,149078
nixorigin.one,pixelfed,0.11.9,564,64,263,1098563
www.hatabowyou.com,mastodon,4.2.0-beta2,1,1,1,1738
kramerc.social,mastodon,4.2.3,1,1,1,30
channels.im,mastodon,4.1.9,14,13,14,245946
xn--t8j1bd0a4k.xn--q9jyb4c,mastodon,4.2.3,4,2,4,328
ikaskey.bktsk.com,misskey,2023.11.1-ikaskey,4080,null,null,2261987
jistflow.com,firefish,1.0.5-rc,49,5,5,529
mastodon.muage.org,mastodon,4.2.1,9,3,4,24688
ip.omorashi.cc,meisskey,10.102.679-m544,33,5,10,82462
craba.cab,mastodon,4.2.1,64,40,71,8029
heads.social,mastodon,4.2.3,540,232,376,85771
ankokunogrove.hostdon.ne.jp,mastodon,4.2.1,1,1,1,2281
hellions.cloud,mastodon,4.2.0,10,5,8,548
mastodon.in.th,mastodon,4.2.1,2952,227,1003,269307
queer.party,mastodon,4.1.8+trans_rights-0aef33b-23262162413,6145,475,832,1015338
awoo.studio,mastodon,4.2.1,13,5,6,880
piraten-partei.social,mastodon,4.2.3,20,15,18,4068
misk.pmhonpo.net,misskey,13.14.2,5,null,null,114
ettanity.uk,mastodon,4.2.3,2,1,2,128
social.harrastenurkka.fi,akkoma,3.10.4-1-gebfb617b,1,1,1,25
social.overheid.nl,mastodon,4.2.0,25,24,29,3311
gamingjp.org,mastodon,4.2.3,61,26,49,120356
comp.lain.la,pleroma,2.6.0,71,27,55,24614
mstdn.yuicho.net,mastodon,4.3.0-alpha.0+kmyblue.9.4.,13,9,12,17288
plrm.polyohm.net,pleroma,2.5.0,2,1,2,1720
wrestling.social,mastodon,4.2.3,15,4,5,24583
things.uk,mastodon,4.2.3,3,2,2,3409
tailswish.industries,akkoma,3.10.4-2-gde9afa1f-tailswish,23,10,13,14189
m.djw.li,mastodon,4.2.3,1,1,1,1314
blat.at,mastodon,4.2.0,5,3,4,2648
hollypop.xyz,akkoma,3.10.4-1-gebfb617b,2,1,4,1089
social.murana.uy,mastodon,4.2.1,2,2,2,33
sudo.mkdir.uk,firefish,1.0.5-rc+neko:231202.d+mkdir,26,12,16,28476
mastodon.transportevolved.com,mastodon,4.2.1,5,4,4,1430
mstdn.pepepper.net,mastodon,4.2.1,5,4,5,193916
mastodon.chotto.moe,mastodon,4.2.0-rc2,104,5,11,697534
brotkru.me,mastodon,4.2.3,6,6,6,3067
tyazzkey.work,misskey,2023.11.1,246,null,null,41433
bird.makeup,birdsitelive,1.0.0,117774,null,null,0
buttersc.one,misskey,2023.11.1+bscone.c,771,null,null,213353
mozilla.social,mastodon,4.2.3,1103,597,1012,17111
hooves.social,firefish,1.0.3,38,23,36,10052
brain.worm.pink,akkoma,3.10.4-3-g8660dcae,39,22,30,11004
mattyaski.co,misskey,2023.11.1-beta.1,3673,null,null,424052
meron.cloud,misskey,2023.12.0-beta.1,4,null,null,232
pleroma.electronblueberry.xyz,pleroma,2.6.0,2,2,2,3632
unkomaker.hostdon.ne.jp,mastodon,4.2.1,2,2,2,107983
weirdo.network,mastodon,4.2.3,148,35,97,17428
notestock.osa-p.net,notestock,1,8403,4689,7283,91730155
toot.tux.si,mastodon,4.2.3,2,2,2,43
mivox.net,mastodon,4.2.3,1,1,1,3221
ravearizona.club,mastodon,4.2.1,12,3,9,756
social.tulsa.ok.us,mastodon,4.2.3,82,17,37,45191
graphics.social,mastodon,4.2.3,7405,534,2087,19446
genealysis.social,mastodon,4.2.3,517,150,259,24797
social.futurnumerique.com,mastodon,4.2.3,1,1,1,50
kitty.haus,incestoma,6.9.1-212-gf5626728-develop,2,null,null,4170
munskey.net,misskey,13.13.2,13,null,null,273
hax.social,mastodon,4.2.0+glitch,3,1,1,818
corteximplant.com,mastodon,4.2.0+glitch,484,214,365,109639
mastodon-belgium.be,mastodon,4.2.3,3550,631,1453,168065
m.okaprog.com,misskey,2023.9.3,7,null,null,4232
misskey.tpt.works,misskey,2023.11.1,4,null,null,1342
i.peacht.art,misskey,2023.11.1+PiScript.0.0.3,24,null,null,22317
mystics-den.club,misskey,13.13.2,29,null,null,1207
meganekeesu.tokyo,mastodon,4.1.6,25,8,12,193358
social.fbievan.live,pleroma,2.5.4,2,1,1,1057
climatejustice.rocks,mastodon,4.2.2-stable+ff1,3162,323,461,88223
augsburg.social,mastodon,4.2.3,386,117,201,31103
mastodon.ai8w.ddns.net,mastodon,4.2.0+glitch,2,1,1,236
discuss.systems,mastodon,4.2.3,3030,519,1129,111893
mastodon.giftedmc.com,mastodon,4.2.0,3,2,3,571
troet.cafe,mastodon,4.1.9,42899,9890,21161,3550445
digipres.club,hometown,4.0.10+hometown-1.1.1,692,255,382,95666
fashionsocial.host,mastodon,4.2.3,106,22,36,15346
io.mwl.io,hometown,4.0.10+hometown-1.1.1,1,1,1,12190
