domain,application,version,users,MAU,HYAU,posts
estrogen.network,iceshrimp,2023.12.1-dev-0a3fedfd4,47,28,39,83500
yagamin.com,misskey,2023.12.2,13,null,null,142
mmasuda.hostdon.ne.jp,mastodon,4.2.1,1,1,1,17
ddoskey.com,firefish,1.0.5-rc+neko:240107.54,78,67,74,33027
pixelfed.eu,pixelfed,0.11.9,361,35,52,245658
dobbs.town,mastodon,4.2.3,1059,142,214,210851
me.dm,mastodon,4.1.3,19053,2269,8007,122845
witter.cz,mastodon,4.2.0,1442,305,653,53048
universeodon.com,mastodon,4.2.3,78037,6714,17365,2833804
mastocomm.org,mastodon,4.3.0-alpha.0+glitch,65,6,13,4953
bi.cbult.space,akkoma,3.7.1-0-gfef4bae,2,null,null,94
sfba.social,mastodon,4.2.3,38601,3876,9084,1914075
toot.zerojay.com,mastodon,4.3.0-alpha.0+glitch.1219_3d3fa75,1,1,1,1654
misskey.bootjp.me,misskey,2023.12.2,6,null,null,11920
dotnet.social,mastodon,4.2.3,1043,191,458,41153
floofy.tech,mastodon,4.1.5+glitch+edge-floofy-12ab4296a,211,58,151,22437
troet.cafe,mastodon,4.1.9,43000,9599,19639,3777848
toot.cat,mastodon,4.3.0-alpha.0+glitch,2594,429,859,570184
eepy.moe,firefish,1.0.5-rc.eepy,33,24,31,37653
bitbang.social,mastodon,4.0.6,801,351,534,128570
nayukana.info,mastodon,4.2.3,25,9,11,35047
gayfr.social,mastodon,4.2.3,89,46,79,32422
kitsunes.club,sharkey,2023.12.0,251,null,null,61431
masto.bike,mastodon,4.1.4,783,350,533,186524
norden.social,mastodon,4.2.3,13096,4273,6841,1930902
don.neso.tech,mastodon,3.5.1,6,1,1,136050
cutie.city,mastodon,4.1.3+glitch+cutiecity,83,53,86,92781
sculpin.social,mastodon,4.1.9,4,3,4,1723
disabled.social,mastodon,4.2.1,2771,335,716,213195
misskey.frainsan.net,misskey,2023.12.2,11,null,null,7549
kinky.business,mastodon,4.2.1,13190,1078,1998,469641
blog.beaware.live,wordpress,6.4.2,1,1,0,7
nya.otter.sh,mastodon,4.3.0-alpha.0+glitch,2,2,2,9042
mi.ap-log.net,misskey,2023.12.2+2401152330,28,null,null,6297
untrusted.website,mastodon,4.2.3,17,6,12,1664
rama3.jp,mastodon,4.2.1,1,2,2,1600
mstdn.kapteinis.lv,mastodon,4.2.3,4,4,4,1048
eldritch.cafe,mastodon,4.3.0-alpha.0+glitch,12784,1328,2156,2538252
m.cmx.im,mastodon,4.2.3,43499,9640,13421,5053356
xarxamontgri.masto.host,mastodon,4.2.3,11,5,5,33109
freesoftwareextremist.com,pleroma,2.5.5,141,17,52,35981
mastodon-belgium.be,mastodon,4.2.3,3569,628,1321,171445
misskey.resonite.love,misskey,2023.12.2-resonite-love.1,271,null,null,124267
four-nine.club,mastodon,4.2.3,37,14,23,63269
trpg-o.xyz,mastodon,4.2.1,560,273,462,228265
voskey.icalo.net,misskey,2023.11.1,3414,null,null,3624295
mastodon.nz,mastodon,4.2.3,9041,1534,3154,845684
photodn.net,mastodon,4.2.3,1956,142,236,137521
toot.monny.cloud,mastodon,4.2.3,4,4,4,1019
masturbated.one,mastodon,4.2.0,19,8,14,7181
mi.cbrx.io,misskey,2023.12.1-cbrx5,1094,null,null,77609
monads.online,mastodon,4.1.3+glitch,135,86,97,3796460
mkkey.net,calckey,14.0.0-d10+491cdc,149,130,144,288531
bbq.snoot.com,mastodon,4.2.3,1224,146,314,82079
baraag.net,mastodon,4.2.1,293310,45305,70546,11154485
beekeeping.ninja,mastodon,4.2.3,1030,166,538,27585
vt.social,mastodon,4.1.2+glitch+th+vtsocial,1044,273,565,115258
radiosocial.de,mastodon,4.2.3,128,65,85,23196
a.farook.org,akkoma,3.9.3-0-g9d7c877,3,2,2,1566
akko.disqordia.space,akkoma,3.9.3,145,43,84,171249
lemmy.pt,lemmy,0.19.1,848,17,148,1095
anthro.cc,firefish,1.0.4-beta31,8,4,6,602
vickerson.me,mastodon,4.2.3,1,1,1,1032
newsbots.californialocal.com,mastodon,4.0.2,19,13,14,103085
social.inmediahk.net,mastodon,4.2.3,1,1,1,6257
beef-chicken-pork.beer,pleroma,2.6.0,1,1,1,164
prazeworks.uk,mastodon,4.2.3,3,3,3,105
ryona.agency,pleroma,2.6.51-0-geb8409822-ryona-dev,86,26,61,60941
ttocs.io,mastodon,4.2.3,1,1,1,60
oopsall.gay,akkoma,3.10.4-1-gebfb617b,5,4,5,1134
antani.pm,akkoma,3.10.3-221-g6fb91d79-develop,9,5,7,3094
misskey.objektiv2.net,misskey,2023.12.2,3,null,null,4156
mastodon.comms.social,mastodon,4.2.3,1,1,1,3
misskey.mswitchy.ink,misskey,13.14.2,3,null,null,22
toot.teckids.org,mastodon,4.2.1,20,15,20,2471
lincolnite.net,hometown,4.0.10+hometown-1.1.1,54,19,28,6386
lajna.si,mastodon,4.2.3,119,21,56,2242
social.sda1.net,nexkey,12.23Q4.8,104,43,101,42820
mastodont.cat,mastodon,4.2.3,7529,1236,1836,1034206
snack.social,akkoma,3.3.1,9,null,null,12568
mstdn.bitwalker.eu,mastodon,4.2.3,4,3,3,1708
said.social,mastodon,4.2.0,1,1,1,264
devco.social,mastodon,4.2.3,2,2,2,1513
mastodon.thi.ng,mastodon,4.3.0-alpha.0+glitch,1,1,1,1133
philipjohn.social,mastodon,4.2.3,3,2,2,2759
onlycasino.legal,mastodon,3.5.7-casino,56,20,24,75950
masto.vy-let.software,mastodon,4.1.4+glitch,6,2,2,32818
kimikodover.com,wordpress,6.4.2,1,1,0,99
simonwillison.net,mastodon,4.2.3,7,3,4,5654
mastodon.lawprofs.org,mastodon,4.1.4,422,70,165,26987
mastodon.nzoss.nz,mastodon,4.2.0,381,54,78,96720
hcommons.social,hometown,4.0.10+hometown-1.1.1,2081,544,975,151775
is.burntout.org,mastodon,4.2.3,4,2,2,2446
f.e4.pm,akkoma,3.9.3,1,1,1,47
suomi.social,mastodon,4.2.1,56,21,50,9675
sully.site,mastodon,3.3.0,3,2,2,13105
sauropods.win,mastodon,4.2.3,653,156,326,154461
godforsaken.website,mastodon,4.2.3,44,33,36,469235
tiggi.es,mastodon,4.2.3,115,71,92,72966
antisocial.notyour.tech,mastodon,4.2.1,1,1,1,598
nejiamasi.com,mastodon,4.2.3,2,1,2,847
social.ketupat.me,mastodon,4.2.3,1,1,1,36
p.median.moe,pleroma,2.6.1,1,1,1,1410
kotaro.me,firefish,1.0.5-rc,3,1,1,7314
mastodon.tetaneutral.net,mastodon,4.1.11,856,119,171,190051
misskey.lalafell.org,misskey,2023.12.0,32,null,null,3506
3615.computer,mastodon,4.2.3,24,17,29,9804
fedidig.com,OctopusApp,0.2.5,1,null,null,0
eletusk.club,mastodon,4.2.0,2312,85,147,2261300
mastodon.london,mastodon,4.2.3,2805,208,726,23312
social.vleij.com,mastodon,4.2.3,3,1,1,363
toots.toby.ink,mastodon,4.1.3+glitch,5,2,3,2041
social.stlouist.com,mastodon,4.2.2,53,16,30,10290
p1.ains-no-misskey.com,misskey,2023.12.2,3,null,null,988
fandom.garden,mastodon,4.3.0-alpha.0+glitch,295,52,86,53049
rage.love,hometown,4.0.10+hometown-1.1.1,107,54,67,378060
fedi.lynnesbian.space,mastodon,4.3.0-alpha.0+glitch,20,4,4,126432
cc.pwntoney.com,mastodon,4.2.3,2,1,1,416
neos.social,mastodon,4.2.3,47,19,25,4027
blacktwitter.io,mastodon,4.1.4,1528,116,268,76208
xxx.azyobuzi.net,pleroma,2.5.5-0-g255cf67-xxx,157,15,23,14964
xn--69aa8bzb.xn--y9a3aq,mastodon,4.2.3,372,39,76,83374
mastodon.flooey.org,mastodon,3.5.10,10,5,8,1059
cascadia.fun,firefish,1.0.5-rc,4,1,1,8
jan.boddez.net,wordpress,6.4.2,1,1,1,124
zusammenkunft.net,mastodon,4.2.3,2,2,2,5500
pixey.org,pixelfed,0.11.9,4420,264,1136,1885649
social.fbxl.net,pleroma,2.4.53-2105-g75fee846.develop+soapbox,40,5,6,19900
iscute.moe,akkoma,3.10.4,31,8,9,140846
core.s-config.com,pleroma,2.5.5-52-gf966abe4,5,1,4,388
social.datarek.nl,mastodon,4.2.3,3,2,3,224
fedi.lamer-ethos.site,akkoma,3.9.3-0-g9d7c877,2,1,2,1229
thepage.house,akkoma,3.10.4-0-gebfb617,2,2,2,1417
gts.xmgz.eu,gotosocial,0.13.1 git-ccecf5a,2,null,null,2756
microscopic.network,mastodon,4.2.2,1,1,1,123
animalfound.family,calckey,13.1.4.1,7,1,5,6872
toot.kuba-orlik.name,mastodon,4.1.4,8,5,5,10944
mastodont.social,mastodon,4.1.5,3,1,1,3
fedi.sernik.tech,akkoma,3.10.4-1-gebfb617b,7,4,7,1343
powerg.love,akkoma,3.10.4-1-gebfb617b,5,3,3,148
libera.site,hubzilla,8.6.3,75,21,37,50407
fem.social,mastodon,4.2.0,75,34,38,65670
digitalcourage.social,mastodon,4.2.3,2793,991,1270,529891
m.zor.gg,mastodon,4.2.3,1,1,1,15
social.overlappingmagisteria.org,mastodon,4.2.3,14,4,6,2622
social.insider-it.de,mastodon,4.2.3,4,2,2,1430
olching.social,mastodon,4.2.3,4,1,3,1775
friends.grishka.me,smithereen,0.5.1-dev.34.dirty+f963c476,244,31,63,1377
toolsforthought.social,mastodon,4.2.3,7,5,7,4711
social.kyiv.dcomm.net.ua,mastodon,4.2.3,1184,182,419,115065
infosec.town,iceshrimp,2023.12-pre3,633,158,473,35417
ourislandgeorgia.net,mastodon,4.2.0-beta2+glitch,14,3,312,7636
neurodifferent.me,mastodon,4.2.3,1074,261,347,220123
santos.social,mastodon,4.2.3,1,1,1,157
alpaca.gold,mastodon,4.2.3,78,21,41,6967
denden.world,mastodon,4.2.0-rc2+glitch,163,99,185,22109
social.bitwig.community,mastodon,4.2.3,158,32,55,12080
mstdn.nagito.net,mastodon,4.2.3+kmyblue.5.12-LTS.,21,16,20,1324
mi.neko3.dev,misskey,2023.12.2,6,null,null,30
lightcrystal.fedicity.net,mastodon,4.2.1,22,21,23,8379
tooting.ch,mastodon,4.2.3,2834,533,893,208683
0.0n.ee,pleroma,2.5.54-596-gbf50f18e.develop+soapbox,3,1,2,109
nostream.mastodon.uno,owncast,0.1.2,1,1,1,369
vapers.jp,mastodon,4.2.3,132,29,29,291364
whinge.town,pleroma,2.5.0,111,22,74,59087
rkgk.moe,misskey,2023.10.2,603,null,null,7154
tapbots.social,mastodon,4.2.3,9,6,6,13726
animal.business,mastodon,4.1.6-abiz,45,29,34,11547
kemoner-don.tokyo,mastodon,4.2.1,1,1,1,356
schreibt.jetzt,mastodon,4.2.3,2,1,3,326
social.yiff.download,mastodon,4.2.3,2,2,2,0
rv.social,mastodon,4.2.3,2,0,1,49
wikimedia.social,mastodon,4.2.3,146,6,36,233
nr.akarinext.org,misskey,2023.12.2-1,22,null,null,2223
mstdn.whitepig.net,mastodon,4.2.3,2,1,1,71
flower.afn.social,mastodon,3.2.2,767,97,149,10122438
hi.hashi.icu,misskey,2023.12.2~hashi,27,null,null,623
social.yesterweb.org,mastodon,4.1.10,692,73,180,46345
mk.zvz.be,misskey,13.14.2,4,null,null,3
mstdn.res.ac,mastodon,4.2.0,104,8,20,130791
social.diluvian.cc,iceshrimp,2023.12.1,7,4,5,194
xn--56a.social,mastodon,4.2.1,1,1,1,17
alaskan.social,mastodon,4.2.1,124,80,105,23789
mementomori.social,mastodon,4.3.0-alpha.0+mementomods-2024-01-14 + Mastodon Bird UI 2.0.0rc,235,153,226,86746
misskey.neka.site,misskey,2023.11.1,5,null,null,102
social.luca.run,mastodon,4.2.3,6,4,4,67514
basilisk.gallery,mastodon,4.2.0+glitch,4,2,4,299
auroraplanet.blue,firefish,1.0.5-rc,32,25,28,6283
self-down69.com,misskey,2023.12.2,6,null,null,751
social.tidusfox9.online,akkoma,3.10.4-0-gebfb617,1,1,1,151
unnerv.jp,mastodon,3.4.6,234,235,235,1348958
restive.social,mastodon,4.2.3,1,1,1,404
mastodon.lcavallaro.com,mastodon,4.2.3,1,1,1,141
dan.mastohon.com,mastodon,4.2.3,7,4,6,13116
augsburg.social,mastodon,4.2.3,387,105,185,33805
bluelupine.social,mastodon,4.2.3,20,7,10,5397
ik1-430-47331.vs.sakura.ne.jp,mastodon,4.1.4,1,1,1,12
allpeep.social,mastodon,4.2.1,20,6,18,219
openbiblio.social,mastodon,4.2.3,1384,634,909,181885
gochisou.photo,mastodon,4.2.3,227,42,61,82493
social.mikutter.hachune.net,mastodon,4.2.3,470,117,168,1762510
social.brokenbydesign.org,akkoma,3.10.4,1,1,1,264
mitir.social,misskey,2023.12.2+tirr.1,10,null,null,2457
cockandballtortu.re,akkoma,3.9.3+dev,13,3,6,323
social.funkyfish.cool,sharkey,2023.12.0,10,null,null,5321
social.klein.ruhr,mastodon,4.2.3,2,1,2,220
newsie.social,mastodon,4.2.3,20832,1635,3843,954464
journa.host,mastodon,4.2.3,3008,504,790,274858
bell.bz,mastodon,4.2.3,1,1,1,4450
misskey.design,misskey,2023.12.2-md.3,33195,null,null,4126767
mstdn.ht164.jp,mastodon,3.4.6ht,2,0,0,16244
social.gfsc.studio,hometown,4.0.10+hometown-1.1.1,13,8,11,2994
fedi.catboy.agency,sharkey,2023.12.0,28,null,null,17321
cville.online,mastodon,4.2.3,224,38,92,28867
federated.press,mastodon,4.2.3,2360,208,352,145907
opencollective.com,mastodon,4.2.1,41,7,12,237
pixelfed.social,pixelfed,0.11.9,106191,10851,29323,16443162
mastodon-blablalinux.be,mastodon,4.2.3,2,1,1,387
social.alt-text.org,mastodon,4.2.3,2,0,1,261
poliversity.it,mastodon,4.2.3,153,44,44,6581
an.exchange,mastodon,4.3.0-alpha.0+glitch,10,3,7,1606
mastodon.sdf.org,mastodon,4.1.10,72805,4849,10141,1834311
mastodon.online,mastodon,4.3.0-alpha.0+pr-28119-fa7b829,194462,21340,50457,7636960
mast.2enp.cc,mastodon,4.2.0,6,2,8,261
merveilles.town,hometown,4.0.10+hometown-1.1.1,652,368,447,503554
mastodon.nu,mastodon,4.2.3,16640,2501,5969,581399
social.ds106.us,mastodon,4.2.1,69,44,45,18493
mstdn.patatas.ca,mastodon,4.3.0-alpha.0+glitch,1,1,1,2338
hakodon.cf,mastodon,4.2.1,16,8,9,52405
mstdn.maud.io,mastodon,4.3.0-alpha.0+maud,2163,406,562,6383272
toot.pizza,mastodon,4.2.3,719,43,118,17141
shmg.online,mastodon,4.2.3,4,3,4,4637
thepit.social,mastodon,4.2.3,213,77,125,37518
misskey.assaultli.ly,misskey,2023.12.2,631,null,null,17496
perfumefan.jp,mastodon,4.2.1,18,7,7,52991
slime.global,hometown,4.0.6+hometown-1.1.1,81,24,34,584857
corneill.es,mastodon,4.3.0-alpha.0+glitch,80,48,66,18728
xtom.social,mastodon,4.3.0-alpha.0+glitch,3,2,3,30
k.lapy.link,cherrypick,4.6.0,2626,null,null,749489
pixelfed.automat.click,pixelfed,0.11.9,330,30,100,787921
nijimiss.moe,misskey,2023.12.2-NJ-1.3.3,31311,null,null,6749401
mstdn.science,mastodon,4.2.0,7169,1210,2857,272303
kompost.cz,mastodon,4.2.3,33,10,11,13838
cybre.club,firefish,1.0.5-dev11,1429,272,1158,290708
hachyderm.io,mastodon,4.2.3,51302,12596,22242,2454020
mastodon.art,mastodon,4.2.3,36283,5758,11410,3162345
social.brucknerite.net,mastodon,4.2.3,1,1,1,281
hiruuki.com,misskey,2023.11.1,3,null,null,1282
cupoftea.social,mastodon,4.3.0-alpha.0.11+glitch+COTS,5090,433,1349,142595
gumzo.africa,mastodon,4.2.3,3,3,3,623
don.academist.jp,mastodon,4.2.1,5,1,1,91
adventurousbeastie.eu,mastodon,4.2.3,2,2,2,1937
memoriski.cc,misskey,13.14.2,3,null,null,3
wandering.shop,mastodon,4.2.3,3725,1221,1770,1751468
kemonodon.club,mastodon,4.1.10,2917,827,1572,761713
chaos.social,mastodon,4.2.3,11866,6560,7623,5675885
drupal.community,mastodon,4.1.9,455,157,310,17103
purengom.kr,mastodon,4.2.3,1,1,1,1660
minazukey.uk,firefish,1.0.5-rc+neko:240111.fd,336,192,279,294471
indiegameskey.net,misskey,2023.11.1,180,null,null,1471
laserdisc.party,mastodon,4.2.3,82,27,37,259631
octodon.social,mastodon,4.3.0-alpha.0+glitch,12224,890,1266,2869419
shakedown.social,mastodon,4.2.3,1757,507,880,191603
misskey.niri.la,misskey,2023.12.2-kinel.1,2442,null,null,717122
nekomiya.net,misskey,12.108.1-nekomiya-20231227211900,6186,603,2350,1475730
social.nihil.gay,akkoma,3.10.4-1-gebfb617b,4,4,4,1157
mastodon.crossfamilyweb.com,mastodon,3.5.2,3,1,1,1006
toot.blue,mastodon,4.2.3,732,342,549,455838
doesstuff.social,mastodon,4.2.3+doesstuffsocial-mods,1,1,1,441
fedi.skyizwhite.dev,mastodon,4.2.1,3,2,2,118
mastodon-japan.net,mastodon,4.2.3,15488,4209,10984,2823128
misskey.gg,misskey,2023.12.2,3606,null,null,1856558
ojousama-tea.party,misskey,2023.12.2,798,null,null,114874
subdued.social,mastodon,4.2.3,37,14,22,3091
leftodon.social,hometown,4.0.10+hometown-1.1.1,216,55,120,24583
pony.social,mastodon,4.3.0-alpha.0+glitch,407,110,189,33187
mascodon.jp,mastodon,4.2.3+mscdn,45,32,46,12088
misskey.tsukiyo.dev,misskey,2023.10.2,3,null,null,452
masto.astrra.space,mastodon,4.1.6,33,7,20,2908
love.xn--vusz0j.life,cherrypick,4.6.0,15,null,null,2668
mstdn.games,mastodon,4.2.3,2157,664,1161,256784
kzoo.to,mastodon,4.2.3,60,17,26,11345
mi.mashiro.site,misskey,2023.11.1-mashiro.4,894,null,null,324682
mastodonsweden.se,mastodon,4.2.3,450,127,276,103436
akko.airis.dev,akkoma,3.10.4,1,1,1,1425
plushies.social,mastodon,4.2.3,64,57,59,35410
nerdculture.de,mastodon,4.2.3,9370,2124,4846,546986
misskey.noeling.com,misskey,2023.10.2,198,null,null,33848
m.tkngh.jp,cherrypick,4.6.0,153,null,null,101640
lgbtqia.space,mastodon,4.2.3,1220,312,595,183538
infosec.exchange,mastodon,4.3.0-alpha.0+glitch,63514,16308,23256,2437077
mstdn.jp,mastodon,4.1.10,404385,32035,82003,73372460
mstdn.social,mastodon,4.2.1,221499,23049,58578,14805093
mstdn.ca,mastodon,4.3.0-alpha.0+glitch,34889,4729,10396,2103708
vis.social,mastodon,4.2.3,6216,500,874,177028
firefish.ranranhome.info,firefish,1.0.4-beta31,2693,1775,2520,328197
ohai.social,mastodon,4.2.3,38993,3159,8320,1161399
post.skyizwhite.dev,iceshrimp,2023.12.1,3,2,2,102
misskey.secinet.jp,misskey,2023.12.2-dream1.10.0,707,null,null,368824
qoto.org,mastodon,3.2.1,26726,1474,3597,1548658
mas.to,mastodon,4.2.3,168918,18007,40978,6904118
mspsocial.net,hometown,4.0.10+hometown-1.1.1,369,113,143,331371
chirp.social,activitypub-core,0.1.27,513,null,null,null
wildarrow.ink,mastodon,4.2.1,2,2,2,59
aposimz.net,akkoma,3.10.4-0-gebfb617,4,1,2,0
so.eddyn.net,mastodon,4.0.2,2,0,1,7
kongwoo.icu,akkoma,3.9.3-0-g9d7c877,20,4,9,6958
fedi.talktodan.com,mastodon,4.2.3,1,1,1,69
juick.com,Juick,2.x,18469,324,664,1921951
a.katgirl.club,mastodon,4.2.3,1,0,1,1860
blog.kamens.us,wordpress,6.4.2,2,2,2,964
meta.jorun.dev,akkoma,3.10.4-1-gebfb617b,2,2,2,716
misskeybeta.takehi.to,misskey,2023.12.2,3,null,null,81
fosstodon.org,mastodon,4.2.3,61647,13114,21666,2989695
lesbian.energy,misskey,12.119.0,2821,41,108,661740
lumberjacks.social,mastodon,4.2.1,7,4,5,8330
social.qunn.eu,akkoma,3.10.4-0-gebfb617,14,6,8,652
oran.ski,misskey,12.111.1,3058,766,1325,81624
tekton.network,mastodon,4.2.3,1,1,1,2049
pickey.net,misskey,13.13.2,47,null,null,11318
misskey.04.si,misskey,2023.12.2-pie-3.1.5,1683,null,null,487438
beef.moe,mastodon,4.2.3,13,5,9,879
convo.casa,mastodon,4.2.3,5057,360,1188,44714
nerdjoy.social,mastodon,4.2.3,5,5,5,879
misskey.yukineko.me,misskey,2023.12.2-kakurega.1.28.5,6506,null,null,1589163
ni.hil.ist,hometown,4.0.10+hometown-1.1.1,454,127,216,160659
digforfire.org,mastodon,4.2.1,794,83,119,235352
colovo.com,mastodon,4.2.3,2,1,1,135
social.lillin.net,mastodon,4.1.8,1,1,1,2608
mastodon.fedi.bzh,mastodon,4.2.0,98,37,54,18635
oc.todon.fr,mastodon,4.2.1,2805,174,237,169986
norfolk.social,mastodon,4.2.3,1,1,1,233
wake.0am.jp,foundkey,13.0.0-preview6,1298,456,1090,81949
mstdn.anqou.net,mastodon,4.2.2,36,20,30,118917
mstdn.pulala.net,mastodon,4.2.3,3,3,3,569
alinke.com,mastodon,4.0.2,2,1,2,2483
twely.etn.icu,misskey,12.108.1-nekomiya-20231227211900,70,25,68,9210
nicecrew.digital,pleroma,2.6.50-878-g48ce0783.main+soapbox,373,229,334,1098257
mattyaski.co,misskey,2023.12.0,3683,null,null,431236
vampiremaid.cafe,pleroma,2.5.4,1,1,1,1128
mastodon.iriseden.eu,mastodon,4.2.3,11113,781,2367,76207
firefish.tech,firefish,1.0.5-rc,76,21,72,2263
phantomthieves.net,akkoma,3.9.3-28-g9d7c877d,4,2,5,744
msky.ntr.homes,misskey,2023.12.2,7,null,null,24536
social.network.europa.eu,mastodon,4.2.1,37,18,22,11905
blueplanet.social,mastodon,4.2.3,77,33,57,6938
snowdon.jp,mastodon,3.4.0,31,3,3,18323
nekoplanet.xyz,misskey,2023.12.2,50,null,null,43648
cloudisland.nz,mastodon,4.2.3,181,132,153,243777
lovelive-misskey.t1nyb0x.cloud,misskey,2023.12.2-ll1,23,null,null,573
maid.lat,misskey,2023.11.1,8,null,null,659
social.tryptophonic.com,mastodon,4.2.3,3,2,2,358
declin.eu,pleroma,2.6.51-339-gfd232b45-develop,2,4,4,3356
mstdn.superspeed-fall.com,mastodon,4.1.9,174,14,19,82027
med-mastodon.com,mastodon,4.2.3,10770,1016,2667,383510
mstdn.hokkaido.jp,mastodon,4.1.0,105,32,53,75202
pie.gd,mastodon,4.2.3,3,2,2,1872
mst.canor.kr,mastodon,4.2.3,23,10,14,47896
mof.kemomi.me,misskey,2023.12.2,83,null,null,7309
mstdn.lalafell.org,mastodon,4.1.4,127,15,46,13672
maniakey.com,misskey,2023.11.1,624,null,null,287004
comm.cx,mastodon,4.3.0-alpha.0,70,2,10,13439
mstdn.nijist.info,mastodon,4.1.5,79,35,79,3725
mk.noyaskey.net,misskey,2023.12.2,71,null,null,41548
ringed.space,akkoma,3.10.4-0-g0af8e93,1,1,1,634
kurry.social,mastodon,4.2.3+-kurry-2.0,1903,141,404,110034
mastodon.li,mastodon,4.2.3,637,114,255,7773
shikaskey.amatusika.com,misskey,13.13.2,5,null,null,79
breastmilk.club,akkoma,3.7.1-205-g82c1b7d4-akroma,28,14,23,80022
social.spacebear.ee,pleroma,2.5.0,1,1,1,222
august26th.net,misskey,2023.11.1,4,null,null,383
m.quaoar.xyz,mastodon,3.5.3~hello,101,28,66,17937
machteburch.social,mastodon,4.2.1,912,221,394,61596
ludosphere.fr,mastodon,4.2.3,809,388,606,91659
workaholic.cloud,mastodon,4.2.1,53,23,31,139419
digitalstuntfactory.com,mastodon,4.2.1,2,1,2,3405
www.glasnost.se,wordpress,6.4.2,1,1,1,1307
kawaiivrc.site,misskey,2023.12.2,483,null,null,41797
wspanialy.eu,mastodon,4.2.3,87,61,91,13915
masto.efdnet.com,mastodon,4.2.3,1,1,1,393
hasa.blog,mastodon,4.2.3,4,2,3,235
video.sonet.ws,peertube,4.1.1,143,11,31,1139
mineskey.xyz,misskey,2023.12.2,99,null,null,867
vtdon.com,mastodon,4.2.1,1059,256,543,102580
17toot.xyz,mastodon,4.2.3,7,7,7,16218
social.pmj.rocks,mastodon,4.2.3,6,4,4,26843
social.aaroncrocco.com,mastodon,4.2.3,2,2,2,4608
machikadon.online,mastodon,4.2.3,166,30,51,152861
brandenburg.social,mastodon,4.2.3,148,51,79,11343
social.numerique.gouv.fr,mastodon,4.2.1,30,22,31,974
toot.cafe,mastodon,4.2.3,2887,231,330,357907
hulvr.com,mastodon,4.1.8,48,22,25,49856
august-don.site,mastodon,4.2.3,111,5,12,1062
distraction.party,akkoma,3.9.3,3,1,1,2116
critica.li,akkoma,3.10.4-0-gebfb617,6,2,3,51
stegodon.nl,mastodon,4.2.3,1,1,1,5347
worldc.one,cherrypick,4.6.0,9,null,null,7931
occm.cc,mastodon,4.2.3+occm.web1,6535,3273,6831,4626471
raccoon.cafe,akkoma,3.10.4-0-gebfb617,7,3,4,1224
fedi.yuka.dev,akkoma,3.10.4,1,1,1,1390
social.mango.vg,mastodon,4.2.3,2,2,3,484
galaxians.garden,akkoma,3.10.4-1-gebfb617b,4,2,4,747
c.osumiakari.jp,firefish,1.0.3,6,4,4,976
newskey.cc,misskey,2023.12.2,348,null,null,130662
post.naskya.net,firefish,1.0.5-rc+neko:240115.c1,9,6,7,19327
pisces.qiring.net,firefish,1.0.5-rc+neko:240105.d,2,1,1,238
tech.lgbt,mastodon,4.3.0-alpha.0+glitch,13291,3770,6301,2426218
misskey-blackbote.net,misskey,13.14.2,3,null,null,372
misskey.rukonichi.com,misskey,2023.11.1,14,null,null,824
chaskey.net,misskey,2023.11.1,51,null,null,1430
misskey.yakijake.net,misskey,13.14.1,4,null,null,62
poa.st,pleroma,2.6.50-874-g491f84f2.main+soapbox,30901,3841,7005,5728220
totoot.social,mastodon,4.2.3,3,0,1,1243
pegelinux.top,mastodon,4.3.0-alpha.0+glitch+pegelinux,14,8,10,2418
misskey.haru3.me,misskey,13.13.2,3,null,null,1545
social.prepedia.org,mastodon,4.0.2,413,403,404,318561
metreee.com,misskey,13.14.2,161,null,null,11167
strangeobject.space,mastodon,4.3.0-alpha.0+glitch,328,188,235,187489
misskey.cloud,misskey,2023.12.2,3602,null,null,623682
mycircle.events,misskey,2023.12.2,156,null,null,1677
aus.social,mastodon,4.2.2,25030,3480,7429,2098196
freespeechextremist.com,pleroma,2.2.2-30-gbe47abb6,2185,null,null,2112686
union.place,mastodon,4.2.3,5723,483,1079,258029
mastodon.world,mastodon,4.2.3,181493,18948,53227,4818676
misskey.noellabo.jp,misskey,2023.12.2,2944,null,null,952395
noagendasocial.com,mastodon,4.2.1,9047,4031,6312,4143599
lor.sh,mastodon,4.2.3,4450,492,934,499506
parkfans.network,mastodon,4.1.6,26,8,11,105
go.coffee-break.cc,misskey,2023.12.2,33,null,null,541
boteden.com,mastodon,4.2.1,8,7,7,29357
mastodon.social,mastodon,4.3.0-alpha.0+pr-28693-b6706f7,1786907,256824,683944,79834348
rheinneckar.social,mastodon,4.2.3,3363,528,1311,73619
ramblings.social,mastodon,4.3.0-alpha.0+glitch,2,1,1,1223
labo.wovs.tk,misskey,12.119.2-fix.6.2,3670,907,1832,427839
