domain,application,version,users,MAU,HYAC,posts
mastodon.faithtree.social,mastodon,4.2.0,8,5,5,656
mastodon.hellsite.net,mastodon,3.4.4,8,1,1,981
mastodon.tymoon.eu,mastodon,4.2.0,8,3,3,"2,794"
social.anarchy-nomad.de,mastodon,4.2.1,8,8,8,686
social.ftm.nl,mastodon,4.2.1,8,5,8,161
social.niyawe.de,mastodon,4.2.1,8,4,5,194
toot.gaiac.io,mastodon,4.2.1,8,6,9,"8,845"
246135.xyz,mastodon,4.0.2,8,3,7,783
tsukimio.org,mastodon,4.1.6,8,5,10,49
mastodon.mgtow.pl,mastodon,4.2.1,8,4,5,35
medien.social,mastodon,4.2.1,8,5,6,"1,242"
mrsjumbo.ucc.asn.au,mastodon,4.1.2,8,1,1,5
social.atovia.org,mastodon,4.0.2,8,5,10,14
social.bloom.casa,mastodon,4.1.4,8,1,2,41
dudu.sdnie.fun,mastodon,4.2.1,8,8,8,33
mastodon.cywa.ch,mastodon,4.2.1,8,2,2,95
mastodon.prowl.social,mastodon,4.1.3,8,3,4,229
void.hostdon.ne.jp,mastodon,4.2.1,8,6,6,"100,062"
mn.statyvka.org.ua,mastodon,4.2.1,8,1,2,421
mastodon.ltratcliff.com,mastodon,4.0.2,8,0,2,24
dommes.supremegoddesses.com,mastodon,4.2.1,8,2,2,9
hawk.acosi.com,mastodon,4.2.1,8,7,7,582
web.twistme.in,mastodon,3.5.3,8,0,1,100
gronp.masto.host,mastodon,4.2.1,8,1,3,207
peal.mydns.jp,mastodon,4.1.2,8,8,8,127
gonk.social,mastodon,4.2.0,8,4,6,371
mas.trolled.lol,mastodon,4.1.4,8,2,7,26
itsmf.online,mastodon,4.0.2,8,0,1,7
queerspirituality.social,mastodon,4.2.0,7,4,7,"3,124"
goettingen.social,mastodon,4.2.1,7,2,5,279
devil-children-alitaso.com,mastodon,4.1.1,7,1,3,"20,792"
breakpoint.cafe,mastodon,4.2.1,7,5,6,"2,567"
jpmstdn.com,mastodon,4.1.4,7,6,7,"13,085"
toot.me.uk,mastodon,4.2.1,7,4,6,"9,723"
xcloud.zone,mastodon,4.1.10,7,2,6,120
bluenoser.me,mastodon,4.2.1,7,4,6,"3,931"
thelake.town,mastodon,4.0.2,7,3,4,"7,940"
anubis.social,mastodon,4.1.9,7,6,6,"7,436"
xyzyx.org,mastodon,4.1.10,7,7,7,"4,271"
hutt.social,mastodon,4.2.1,7,6,7,"2,663"
social.sachsen.de,mastodon,4.2.0,7,3,9,46
nodespace.social,mastodon,4.2.1,7,5,6,984
social.milchreislieferei.de,mastodon,4.1.9,7,6,7,"3,438"
undernopretext.social,mastodon,4.2.1,7,3,5,"2,827"
trunk.mad-scientist.club,mastodon,4.2.0-nightly.2023-09-22+glitch,7,4,4,"76,558"
social.dib.de,mastodon,4.3.0-nightly.2023-11-17,7,6,6,866
fedi.turbofish.cc,mastodon,4.2.0,7,2,3,"2,034"
konbini.social,mastodon,4.2.1,7,6,6,346
noclick.se,mastodon,4.2.0,7,4,5,320
nugen.me,mastodon,4.2.1,7,4,5,"24,782"
correctiv.social,mastodon,4.2.0,7,1,2,432
social.igotout.de,mastodon,4.2.1,7,1,3,"1,608"
hivemind.plus,mastodon,4.2.1,7,2,3,"1,476"
sin.tyaku.com,mastodon,3.0.1,7,1,1,"6,988"
c64.social,mastodon,4.2.1,7,3,5,"2,382"
toot.dusepo.co.uk,mastodon,4.2.1,7,6,6,"8,951"
eozygodon.com,mastodon,4.2.0,7,2,5,"1,937"
social.aa.net.uk,mastodon,4.2.1,7,5,6,415
spacehost.team,mastodon,4.2.0,7,6,7,35
social.isaa.it,mastodon,4.2.1,7,7,7,40
rukii.net,mastodon,4.2.0,7,2,6,"1,763"
social.khajiit.de,mastodon,4.2.1,7,4,5,538
social.vasilis.nl,mastodon,4.2.1,7,7,7,"17,329"
covelline.social,mastodon,4.2.1,7,6,7,617
social.bij1.org,mastodon,4.2.1,7,7,7,"1,002"
asstodon.social,mastodon,4.2.1,7,3,6,"8,703"
mstdn.aomushionline.com,mastodon,4.1.4,7,5,7,102
don.gomasy.jp,mastodon,4.2.1,7,5,6,"75,275"
loud.computer,mastodon,4.2.1,7,5,7,"3,755"
abend.social,mastodon,4.2.1,7,6,6,"2,050"
internetsladd.se,mastodon,4.2.1,7,2,3,970
blackrocks.social,mastodon,4.2.1,7,7,9,452
burningnebula.net,mastodon,4.2.1,7,2,3,993
tarasupadon.com,mastodon,4.2.1,7,4,7,"46,732"
mastodon.myocci.social,mastodon,4.2.1,7,3,3,"1,225"
vivaristics.net,mastodon,4.2.1,7,5,6,"1,231"
snarthelg.no,mastodon,4.2.1,7,2,4,597
tams.tech,mastodon,4.2.1,7,4,7,"1,847"
lumberjacks.social,mastodon,4.2.1,7,5,5,"7,001"
file-explorers.club,mastodon,4.2.1,7,5,5,"1,767"
m.fedica.com,mastodon,4.1.2,7,3,4,688
atsuchan.page,mastodon,3.4.10+glitch+atsu1125,7,2,2,"25,716"
m.lonet.org,mastodon,4.2.1,7,4,5,"8,900"
posthat.ca,mastodon,4.1.9,7,3,4,567
mastodon.conii.co,mastodon,4.2.1,7,5,15,"5,780"
mastodon.fivest.one,mastodon,3.5.14,7,1,3,"14,650"
furfag.de,mastodon,4.3.0-alpha.0+glitch,7,4,6,736
social.masked.cloud,mastodon,4.2.1,7,1,5,"2,217"
dara.li,mastodon,3.5.3,7,2,4,"1,068"
preciouslittle.life,mastodon,4.2.1,7,2,2,"26,591"
mastodon.oi7.de,mastodon,3.5.1,7,1,4,"12,946"
mtgjudge.social,mastodon,4.2.0,7,2,4,430
cocoronavi.net,mastodon,4.3.0-alpha.0,7,5,5,"22,005"
masto.glorious-space.eu,mastodon,4.0.0rc1,7,5,7,"1,632"
neo.gyara.moe,mastodon,4.2.1,7,6,6,"1,140"
crashloop.social,mastodon,4.1.10,7,4,5,"1,821"
arathe.net,mastodon,4.3.0-alpha.0,7,4,4,"30,058"
mastodon.girino.org,mastodon,4.2.0,7,2,3,"1,836"
mastodon.woojinkim.org,mastodon,4.2.1,7,2,5,"9,746"
mastodon.xolus.net,mastodon,4.2.0,7,1,2,349
ist.social,mastodon,4.1.8,7,3,5,146
flaki.social,mastodon,4.1.5,7,5,5,"2,779"
social.transsafety.network,mastodon,4.0.0rc1,7,2,5,278
mastodon.incognitus.net,mastodon,4.2.1,7,3,7,978
craftbeer.social,mastodon,4.2.1,7,4,4,55
eattra.sh,mastodon,4.2.1,7,1,3,658
bauphysik.social,mastodon,4.2.1,7,2,4,143
krems.social,mastodon,4.1.6,7,5,5,278
moonbeam.town,mastodon,4.1.4,7,1,4,"1,015"
nightmare.haus,mastodon,4.2.0,7,1,4,"26,127"
westend61.social,mastodon,4.1.10,7,2,4,57
carpdiem.online,mastodon,4.2.0,7,1,2,372
social.sineware.ca,mastodon,4.1.3,7,1,4,130
isthelaststop.com,mastodon,4.0.9,7,1,3,710
social.kendoo.eu,mastodon,4.2.1,7,4,7,"2,410"
electron.ninja,mastodon,4.1.10,7,2,2,"1,948"
mastodon.xi.ht,mastodon,4.3.0-alpha.0+glitch.th,7,4,6,363
fnya.ggtea.org,mastodon,3.5.10,7,1,1,"2,176"
trees.social,mastodon,4.0.5,7,6,7,"6,218"
swj.io,mastodon,4.0.6,7,1,3,480
east17.org,mastodon,4.2.1,7,5,6,"2,930"
bas.tn,mastodon,4.0.2,7,0,0,14
adistance.tk,mastodon,4.1.4,7,4,5,518
computermuseum.social,mastodon,4.1.4,7,1,3,65
sometimes.when.computer,mastodon,4.1.4,7,3,5,"1,365"
tootsmygoots.com,mastodon,4.2.1,7,4,7,"1,627"
sona.live,mastodon,4.2.1,7,4,7,211
decentralis.social,mastodon,4.1.4,7,2,3,"15,165"
ol2ol.com,mastodon,4.1.9,7,6,7,"23,632"
liminalisland.xyz,mastodon,4.2.1,7,5,8,523
corn.social,mastodon,4.1.3,7,1,1,794
mastodo.it,mastodon,4.2.0,7,3,5,711
mastodon.toma09to.com,mastodon,4.2.0,7,4,7,45
ronin.hostdon.ne.jp,mastodon,4.2.1,7,5,8,529
tiphon.nerv-project.eu,mastodon,4.2.1,7,5,5,776
stpauli.social,mastodon,4.2.1,7,2,2,656
social.modding.games,mastodon,4.3.0-alpha.0+glitch,7,2,5,75
themuscle.farm,mastodon,4.2.0,7,4,6,676
coop.masto.host,mastodon,4.2.1,7,0,3,18
huaren.social,mastodon,3.1.3,7,3,5,945
billsmafia.social,mastodon,4.2.0,7,2,4,"1,175"
mastodon.lrdf.fr,mastodon,4.3.0-nightly.2023-11-10+glitch,7,2,3,"16,405"
dabzyum.masto.host,mastodon,4.2.1,7,0,1,177
social.froghat.ca,mastodon,3.4.6,7,1,1,636
oour.org,mastodon,4.2.1,7,3,3,596
social.lauercloud.de,mastodon,4.2.1,7,4,5,50
mastodon.fancy.org.uk,mastodon,4.2.0,7,4,4,821
social.fifteen40.com,mastodon,4.2.1,7,1,1,236
masto.archous.net,mastodon,4.2.1,7,1,1,121
mastodon.kebree.fr,mastodon,4.2.0,7,1,2,390
m.techsocial.site,mastodon,4.2.0,7,0,3,18
twoot.space,mastodon,4.1.4,7,3,4,107
staging.mastodon.social,mastodon,4.3.0-nightly.2023-11-18,7,1,5,10
thetavern.social,mastodon,4.2.1,7,3,6,52
gayhorse.club,mastodon,4.2.1,7,1,1,"2,525"
ele.godshome.info,mastodon,4.1.6,7,2,5,"1,245"
bequeme-couch.de,mastodon,4.2.1,7,3,4,227
visalian.com,mastodon,4.2.1,7,2,10,263
ctdl.co,mastodon,4.1.5,7,1,1,161
physfluids.fr,mastodon,4.2.0,7,4,5,"1,116"
tester.social,mastodon,3.5.4,7,1,3,106
federated.place,mastodon,4.1.4,7,1,4,46
m.daize.xin,mastodon,3.5.5,7,2,2,205
kitch.win,mastodon,3.5.3+glitch,7,3,4,261
eskate.world,mastodon,4.2.0,7,1,2,254
avali.one,mastodon,4.2.0,7,3,5,114
430022.xyz,mastodon,4.0.2,7,2,2,11
propaganda.lol,mastodon,4.1.9,7,2,4,229
okde.me,mastodon,4.2.1,7,4,6,"1,264"
queef.social,mastodon,4.2.1,7,1,2,962
verumsocial.com,mastodon,4.1.1+glitch+bird,7,4,5,289
masto.binaryworks.ca,mastodon,4.2.0,7,0,1,84
elefanti.co,mastodon,4.2.1,7,3,5,869
community.digitalcollections.nyc,mastodon,4.2.1,7,6,7,24
montevista.net,mastodon,4.1.6,7,3,7,96
squeaky.social,mastodon,4.2.0,7,3,8,"1,232"
justfollow.me.uk,mastodon,3.5.3,7,2,2,30
middleearth.social,mastodon,4.2.1,7,1,2,30
skunkhollow.tech,mastodon,4.1.6,7,3,5,260
sasa.africa,mastodon,4.2.1,7,3,3,171
mastodon.ellipsis.fi,mastodon,4.2.1,7,3,4,828
fedinerds.social,mastodon,4.2.1,7,8,8,995
anywise.net,mastodon,4.1.10,7,1,2,304
toot.hoec3.de,mastodon,4.2.1,7,5,5,"1,794"
mastadon.thelibrary.social,mastodon,4.2.1,7,0,1,6
syria.social,mastodon,4.2.1,7,5,5,"2,641"
elephantelephantelephant.com,mastodon,4.0.2,7,3,4,"7,963"
social.desbasques.com,mastodon,4.2.0,7,9,11,"7,473"
hogpot.org,mastodon,3.5.3,7,0,24,74
mas.todo.town,mastodon,4.0.2,7,1,3,93
mastodon.radicalityincident.com,mastodon,4.1.9,7,1,5,539
unpopular.cloud,mastodon,4.3.0-alpha.0+glitch,7,4,5,678
capcom.social,mastodon,4.0.2,7,0,1,4
mastodon.ealmuina.xyz,mastodon,4.2.1,7,1,1,"1,758"
social.ipfire.org,mastodon,4.1.5,7,3,3,195
darksiders.me,mastodon,4.2.1,7,1,1,31
mst.thumped.com,mastodon,4.1.4,7,3,4,"1,247"
zhenmei.li,mastodon,4.1.3,7,1,1,13
mastodon.replacementhipster.com,mastodon,4.2.0,7,5,5,492
social.arroutaflix.com,mastodon,4.1.6,7,3,7,"2,363"
accessibility.social,mastodon,4.2.1,7,2,4,59
mastodon.rockhost.se,mastodon,4.1.4,7,1,3,30
mastodon.potager.org,mastodon,3.5.14,7,3,5,"10,000"
mastodon.adamgeitgey.com,mastodon,4.0.2,7,1,3,236
pigeon.place,mastodon,4.3.0-alpha.0+glitch,7,3,5,"1,821"
dogs.chat,mastodon,4.2.1,7,2,2,125
fedipress.masto.host,mastodon,4.2.1,7,0,0,18
spezi.social,mastodon,4.2.1,7,6,6,"2,279"
social.galacticcoders.com,mastodon,4.2.1,7,3,5,85
aoikaze.social,mastodon,4.2.1,7,2,4,139
mstdn.kizaing.ca,mastodon,4.2.1,7,3,6,517
designlounge.social,mastodon,4.0.2,7,1,5,42
datacorner.social,mastodon,4.2.0,7,3,3,47
social.filik.eu,mastodon,4.2.1,7,4,4,271
corporaterunaways.social,mastodon,4.0.2,7,4,6,40
social.milktea.io,mastodon,4.1.2,7,1,1,106
greenfield.social,mastodon,4.2.1,7,1,2,673
mslink.com,mastodon,4.1.0rc3,7,2,4,26
soc.eli173.com,mastodon,4.2.1,7,2,2,"3,368"
mastodon.minesco.ch,mastodon,3.3.0,7,0,4,1
phx.pub,mastodon,4.1.9,7,2,7,277
guglhupf.social,mastodon,4.1.10,7,4,5,695
youth.social,mastodon,4.2.1,7,7,7,11
social.sullivanservices.xyz,mastodon,4.0.2,7,5,7,268
toot.legacycode.rocks,mastodon,4.1.2,7,4,6,427
mastodon.randohg.com,mastodon,4.2.1,7,1,2,12
mddev.a9z.dev,mastodon,4.1.1,7,0,7,12
ukraine.rs,mastodon,4.2.1,7,5,8,463
statesnewsroom.social,mastodon,4.2.1,7,0,1,8
eay.social,mastodon,4.2.1,7,5,5,"7,986"
physchem.science,mastodon,4.2.1,7,3,6,"26,844"
social.detektor.fm,mastodon,4.2.1,7,5,6,"1,664"
social.trout.garden,mastodon,4.1.4+glitch,7,4,7,720
pictochat.net,mastodon,4.2.0,7,1,4,372
mastodon.cyberpeaceinstitute.org,mastodon,4.2.1,7,2,3,30
tootsmcgoots.io,mastodon,4.2.1,7,2,2,476
0rb.it,mastodon,4.1.10,7,4,6,490
social.tr0llhoehle.de,mastodon,4.1.4,7,7,7,"1,321"
great-tusk.com,mastodon,4.2.1,7,3,3,12
hkc.social,mastodon,4.2.1,7,8,8,"3,137"
game-tecx.de,mastodon,4.1.0,7,4,4,32
social.the-hub.zone,mastodon,4.2.1,7,1,7,24
muzzlespace.com,mastodon,4.1.2,7,4,7,869
mastodon.spacenode.net,mastodon,4.1.4,7,4,5,40
mastodon.raumfahrer.net,mastodon,4.1.9,7,4,5,940
mysocial.community,mastodon,4.1.2,7,3,7,117
m.futex.au,mastodon,3.5.3,7,4,6,"2,219"
social.vaguelydamp.com,mastodon,4.2.1,7,3,7,32
arrrgh.online,mastodon,4.1.9,7,3,5,551
sausage.social,mastodon,4.2.0,7,5,6,131
seeds.social,mastodon,4.1.4,7,1,3,10
isntvery.social,mastodon,4.1.10,7,1,4,102
mastodon.ok1bt.cz,mastodon,4.2.0,7,2,7,35
social.computeralltag.blog,mastodon,4.2.0,7,8,8,4
scrivimi.ch,mastodon,4.1.2,7,1,3,10
social.exo.icu,mastodon,4.2.0,7,7,7,"8,621"
unxpnx.farm,mastodon,3.5.9,7,1,3,71
social.openearth.org,mastodon,4.2.0,7,3,7,39
fpv.social,mastodon,4.2.1,7,6,8,307
social.cibernautas.club,mastodon,4.2.0,7,3,7,435
vrparty.social,mastodon,4.2.1,7,7,7,132
rlidea.com,mastodon,4.2.0,7,2,7,"1,806"
freesewing.social,mastodon,4.2.1,7,7,7,58
kiefersfelden.social,mastodon,4.1.9,7,6,6,8
guerrill.art,mastodon,4.2.1,7,4,6,33
klezmor.im,mastodon,4.2.1,7,1,3,357
mastodon.aiursoft.cn,mastodon,4.3.0-alpha.0,7,2,3,8
social.maschinendeck.org,mastodon,4.2.1,7,5,7,73
toot.brsu.me,mastodon,4.2.1,7,7,7,135
interlace.space,mastodon,4.1.4+glitch,7,4,5,"2,140"
whoneedsabudget.cheap,mastodon,4.2.1,7,2,3,288
atheopagan.net,mastodon,4.2.1,7,7,7,406
beeslink.com,mastodon,4.2.0,7,5,6,386
social.sachsen-anhalt.de,mastodon,4.1.2,7,6,9,436
bearologics.social,mastodon,4.2.1,7,4,4,"1,273"
developers.live,mastodon,4.2.1,7,1,4,93
vedimak.ru,mastodon,4.1.9,7,1,7,562
apricot.social,mastodon,4.2.1,7,6,6,"1,302"
social.easya.solutions,mastodon,4.1.6,7,2,6,226
blogi.social,mastodon,4.2.0,7,7,8,766
mastodon.cowebapapa.nohost.me,mastodon,4.2.1,7,2,2,18
eleutheria.masto.host,mastodon,4.2.1,7,6,7,84
bynight.cafe,mastodon,4.2.1,7,5,7,84
awoo.fi,mastodon,4.3.0-alpha.0+glitch,7,1,2,12
bat.chat,mastodon,4.2.1,7,0,0,0
diaspora.im,mastodon,4.3.0-alpha.0+glitch,7,10,10,"1,619"
tiddyhonkers.com,mastodon,4.0.2,7,6,7,116
mastodon.derpstra.nl,mastodon,4.2.1,7,6,8,"3,200"
amok.recoil.org,mastodon,4.2.1,7,3,6,677
comms.gsd.foundation,mastodon,4.2.1,7,2,4,140
masto.craftcms.com,mastodon,4.2.1,7,7,7,856
mastodon.flyingmou.se,mastodon,4.2.1,7,4,6,483
mastodon.keks.club,mastodon,4.2.1,7,3,6,"31,270"
mastodon.sketchwave.club,mastodon,4.2.1,7,4,5,136
social.in-purple.de,mastodon,4.2.1,7,1,3,"1,916"
social.metaccount.de,mastodon,4.2.0,7,2,5,66
mastodon.1in1.net,mastodon,4.2.0,7,1,1,578
m.campfi.rs,mastodon,4.2.1,7,3,6,"2,066"
mastodon.probesys.com,mastodon,4.2.1,7,2,5,63
social.openinfra.dev,mastodon,4.2.1,7,3,7,365
isocial.cloud,mastodon,4.2.1,7,7,8,136
mastodon.inubo.ch,mastodon,3.5.5,7,4,7,3
social.vit-connect.de,mastodon,4.1.0rc3,7,3,6,2
robodon.social,mastodon,3.5.3,7,5,5,620
skeleton.town,mastodon,4.2.1,7,3,5,"8,633"
social.goose.rodeo,mastodon,4.1.4,7,5,6,38
devolver.social,mastodon,4.0.6,7,0,2,10
social.netlandish.com,mastodon,4.2.1,7,0,2,3
reverie.masto.host,mastodon,4.2.1,7,7,7,396
kistler.social,mastodon,4.2.1,7,4,7,223
danonidon.azarakko.net,mastodon,4.1.0,7,2,3,155
marinthecatto.com,mastodon,4.2.1,7,4,7,5
social.tfwnogf.nl,mastodon,4.2.1,7,5,6,558
mochitodon.com,mastodon,3.4.1,7,4,5,"58,000"
don.zr23.aomori.jp,mastodon,4.2.1,7,5,7,121
sns.lightnovel.jp,mastodon,4.2.1,7,6,6,"47,146"
st.mstdn.b-shock.org,mastodon,4.2.1,7,3,3,68
nonentity.fedicity.net,mastodon,4.2.1,7,7,10,90
otome.xyz,mastodon,4.2.1,7,2,12,444
mastodon.mail.at,mastodon,4.1.10,7,3,5,149
mastodon.zufki.de,mastodon,4.2.1,7,4,4,778
social.feastcoast.com,mastodon,4.1.0,7,7,8,121
ferme.masto.host,mastodon,4.2.1,7,1,3,16
mammochon.survivebox.net,mastodon,4.1.4,7,2,2,94
exae.co,mastodon,4.2.1,7,7,7,192
tt.vvxq.ca,mastodon,3.5.3,7,4,5,"14,411"
mastodon.ibr.cs.tu-bs.de,mastodon,4.0.2,7,0,1,1
mstdn.mkihr-ojisan.com,mastodon,4.2.1,7,3,5,691
mastodon.svc.iri-research.org,mastodon,4.2.1,7,2,2,65
companies.social,mastodon,3.4.1,7,5,5,"4,949"
e-sports.sk,mastodon,4.2.0,7,2,4,8
exmormon.social,mastodon,4.1.10,7,2,6,"2,726"
social.doseofnews.com,mastodon,3.5.3,7,0,0,"1,793"
mastodon.furrybrigade.net,mastodon,4.2.1,7,0,0,31
sensitive.hostdon.ne.jp,mastodon,4.2.1,7,1,1,162
mastodon.small-home.group,mastodon,4.1.0,7,4,4,"2,115"
notbook.club,mastodon,4.2.1,7,4,6,72
mastodon.tejat.net,mastodon,4.1.3,7,4,5,62
toot.apheleia.haus,mastodon,4.2.1,7,6,7,"1,017"
mstdn.nursing.unibas.ch,mastodon,4.2.1,7,7,7,40
fairdinkum.one,mastodon,4.2.0,6,5,10,"1,438"
m.teela.jp,mastodon,4.2.1,6,1,4,115
social.lansky.name,mastodon,4.2.1,6,5,5,"145,851"
mastodon.g2od.ch,mastodon,4.2.1,6,0,0,566
mxtthxw.art,mastodon,4.2.1,6,2,6,"1,284"
www.nekotodon.com,mastodon,4.2.1,6,1,3,391
mastodon.parleur.net,mastodon,4.2.1,6,3,3,"30,893"
social.kramse.org,mastodon,4.2.1,6,5,5,"4,352"
yharnam.singles,mastodon,4.2.1,6,2,2,375
don.dondododon.com,mastodon,4.2.1,6,3,6,149
fedimon.uk,mastodon,4.2.1,6,2,3,"8,505"
sumanko.ml,mastodon,4.1.4+glitch,6,4,7,"30,451"
hive.institute,mastodon,4.2.0,6,4,5,248
craftgoblin.club,mastodon,4.2.1,6,5,6,"1,367"
mastodon.digitaino.com,mastodon,4.2.1,6,2,4,155
troetmund.de,mastodon,4.2.1,6,4,6,769
grapheneos.social,mastodon,4.2.1,6,3,5,"2,460"
puz.fun,mastodon,4.2.1,6,2,3,"5,669"
nora.social,mastodon,4.2.1,6,4,6,"1,062"
guzmer.social,mastodon,4.1.10,6,4,5,127
social.cryptography.dog,mastodon,4.2.1,6,3,4,"5,735"
toque.town,mastodon,4.2.1,6,1,1,112
overgrown.garden,mastodon,4.1.8,6,3,4,639
mastodon.terabyte-computing.com,mastodon,4.2.1,6,3,5,608
mastodon.novylen.net,mastodon,4.2.0,6,1,2,"7,315"
nangang.travnewmatic.com,mastodon,4.2.1,6,1,1,"5,039"
mstdn.kgtkr.net,mastodon,4.1.9,6,5,5,658
simonwillison.net,mastodon,4.2.1,6,2,3,"5,020"
social.luca.run,mastodon,4.2.1,6,4,4,"67,157"
rigor-mortis.nmrc.org,mastodon,4.0.7,6,4,4,"1,187"
marrow.haus,mastodon,4.0.2,6,1,2,"5,057"
mtdn.anyqn.com,mastodon,3.5.3,6,1,5,"8,033"
noitl.space,mastodon,4.2.0,6,2,3,"1,240"
pinksection.xyz,mastodon,4.2.1,6,2,2,"1,369"
mazanec.social,mastodon,4.1.4,6,4,4,377
noncorporate.network,mastodon,4.2.0,6,2,2,98
mastodon.melroy.org,mastodon,4.2.1,6,0,0,"1,238"
birdbox.party,mastodon,4.2.1,6,1,1,124
mstdn.takuya-a.net,mastodon,4.0.2,6,3,5,"12,517"
omoro.info,mastodon,4.1.5,6,2,3,"8,095"
social.mkg20001.io,mastodon,4.1.9,6,2,2,598
toot.fedilab.app,mastodon,4.2.1,6,3,3,"4,803"
mikrotik.social,mastodon,4.2.1,6,4,5,"2,723"
cytag.nl,mastodon,4.2.1,6,4,5,"1,346"
mastodon.flaircheck.ca,mastodon,4.2.1,6,3,3,8
1uca.com,mastodon,4.2.1,6,6,6,"31,968"
mastodon.mikmak.cc,mastodon,4.1.6,6,3,4,"61,157"
mastodon.sambands.net,mastodon,4.3.0-alpha.0+glitch,6,5,6,246
neverhill.social,mastodon,4.2.1,6,5,5,83
vmh.rest,mastodon,4.2.1,6,4,5,260
mastodon.business,mastodon,4.2.1,6,5,5,230
don.neso.tech,mastodon,3.5.1,6,1,1,"136,126"
lawfedi.blue,mastodon,4.2.1,6,5,5,"6,394"
dan.mastohon.com,mastodon,4.2.1,6,4,6,"12,409"
social.fantorovevo.com,mastodon,4.3.0-alpha.0+glitch,6,1,3,"2,982"
fedi.xirion.net,mastodon,4.2.0-beta3+glitch,6,6,6,"2,383"
mcd.dk,mastodon,4.2.0,6,1,5,113
lolic.at,mastodon,4.0.2,6,2,5,392
crabland.social,mastodon,4.2.1,6,1,5,223
social.pmj.rocks,mastodon,4.2.0,6,4,4,"26,339"
mastodon.savvy.ch,mastodon,4.1.10,6,5,5,"9,354"
wiki.style,mastodon,4.2.1,6,2,6,657
ncpb.social,mastodon,4.1.9,6,2,6,104
fenetre.dev,mastodon,4.0.2,6,3,3,"1,033"
fedi.simonwillison.net,mastodon,4.2.1,6,2,3,"5,020"
social.thecum.zone,mastodon,4.1.5,6,2,3,176
yasaiseikatsu.net,mastodon,3.2.0,6,5,5,"19,667"
gazette.live,mastodon,4.1.9,6,3,3,"1,016"
bikepacking.social,mastodon,4.0.2,6,1,4,51
forked.io,mastodon,4.1.4,6,0,3,77
maston.grupotd.nat.cu,mastodon,4.1.2,6,1,4,253
social.thegeneral.chat,mastodon,4.2.1,6,5,5,"1,168"
grosshans.online,mastodon,4.1.4,6,3,3,310
mastodon.simulakrum.vpndns.org,mastodon,3.5.3,6,0,1,1
amiga.team,mastodon,4.2.1,6,2,3,137
vegoon.party,mastodon,4.2.1,6,2,4,378
wsb.social,mastodon,4.2.0,6,0,3,193
mast.sftblw.moe,mastodon,4.2.1,6,1,1,"5,057"
hydaelyn.coerthansnowstorm.online,mastodon,4.1.9,6,5,7,"2,525"
13bells.com,mastodon,4.2.1,6,5,8,"9,172"
masto.twib.me,mastodon,4.2.1,6,1,3,114
area51.social,mastodon,4.2.0,6,3,3,"5,757"
social.adlerweb.info,mastodon,4.2.1,6,4,6,"6,163"
pdxubaru.com,mastodon,4.1.0,6,3,3,672
mastodon.makerforce.io,mastodon,4.2.1,6,1,2,68
mastodon.hccp.org,mastodon,4.2.0,6,2,5,"4,407"
mastodon.abstractbits.net,mastodon,4.1.3,6,3,5,346
social.peregrinecoast.press,mastodon,4.2.0,6,4,5,138
bvb.social,mastodon,4.2.1,6,4,24,165
mastodon.naturemag.org,mastodon,4.0.2,6,1,3,28
toot.li,mastodon,4.1.4,6,3,4,255
fediv.de,mastodon,4.2.1,6,4,5,348
baram.me,mastodon,4.2.1,6,4,5,"2,875"
masto.masto.com,mastodon,4.2.1,6,1,3,887
social.jcs-net.de,mastodon,4.2.1,6,3,9,"3,632"
songsforno.one,mastodon,4.1.10,6,2,5,159
abyssdomain.expert,mastodon,4.2.1,6,4,4,"1,494"
social.process-one.net,mastodon,4.2.0,6,4,4,296
snug.town,mastodon,4.2.1,6,2,3,"2,362"
mastodon.blaede.family,mastodon,4.2.1,6,5,5,"7,041"
mastodon.thomaspreece.net,mastodon,4.2.0,6,6,6,"2,697"
mastodon.singularpoint.cc,mastodon,4.2.1,6,3,6,37
spoilertv.social,mastodon,4.1.6,6,3,6,760
kampftoast.de,mastodon,4.2.1,6,2,3,"1,509"
fosspri.de,mastodon,4.2.1+fosspride,6,5,6,"2,351"
algebra.chat,mastodon,3.5.9,6,3,6,43
chasmcity.net,mastodon,4.2.1,6,3,4,"1,752"
toots.hubns.net,mastodon,4.1.9,6,2,5,67
b0o1y.com,mastodon,4.2.1,6,4,5,169
social.lukas-schieren.de,mastodon,4.2.1,6,4,6,"1,311"
czinege.social,mastodon,4.2.0,6,3,4,"14,876"
o0o.social,mastodon,4.2.0,6,5,6,971
chaos.futbol,mastodon,4.2.1,6,3,7,"1,160"
ich.gay,mastodon,4.2.1,6,2,3,53
mamutut.space,mastodon,4.2.1,6,2,6,925
masto.vy-let.software,mastodon,4.1.4+glitch,6,2,3,"32,434"
mnglw.xyz,mastodon,4.1.4+glitch,6,6,6,"35,527"
social.vdna.be,mastodon,4.2.0,6,2,3,331
m.twi.wtf,mastodon,4.2.1,6,4,4,136
mastodon.simounet.net,mastodon,4.2.1,6,3,4,"2,935"
rainbow.lol,mastodon,4.2.1,6,2,4,343
mastodon.my-ant.myds.me,mastodon,4.1.7,6,2,6,13
demoncore.info,mastodon,4.2.1,6,1,1,336
mastodon.edufor.me,mastodon,4.1.4,6,1,2,725
boopsnoot.de,mastodon,4.2.1,6,4,6,526
doble.ee,mastodon,4.1.10,6,1,2,17
