domain,application,version,users,AMU,AHYU,posts
chatter.llamarific.social,pleroma,2.4.5-2-gd8e32646,11,null,null,205
masto.adamchandler.me,mastodon,4.2.1,5,3,3,583
social.spline.de,pleroma,2.5.5-1-g39bc1911-spline,14,5,6,7
fedi.makary.online,gotosocial,0.11.1 git-c7a46e0,2,null,null,141
nvitucci.social,mastodon,4.2.1,1,1,1,150
10mb.social,mastodon,4.1.8,2,1,3,361
fed.foad.me.uk,pleroma,2.5.2-13-g2d193861,1,1,1,101
firefish.peaceful.social,firefish,1.0.3,5,2,4,149
social.drenth.xyz,mastodon,4.2.0,4,3,4,90
punchpresence.social,mastodon,4.2.1,2,2,2,18
pkutalk.com,mastodon,4.2.1,28,14,23,3229
turingfesten.dk,mastodon,4.2.1,29,5,9,1170
social.jellyosaurus.com,firefish,1.0.3,12,1,9,552
academiccloud.social,mastodon,4.2.1,363,78,170,2203
lesbi.in,pleroma,2.5.2,119,10,21,12397
tinylad.social,akkoma,3.9.3-0-g9d7c877,3,1,1,205
dev.evazero.club,pleroma,2.5.4,1,1,1,0
fedi.akselmo.dev,akkoma,3.10.2,8,6,9,2166
dragontavern.social,mastodon,4.2.1,3,2,2,28
m.jfmadrid.com,mastodon,4.1.4,3,2,3,0
popkulturreferenz.de,mastodon,4.1.8,1,1,1,581
fedi.insertapp.net,firefish,1.0.5-dev17,3,1,1,520
social.aliceice.de,pleroma,2.5.5,1,1,1,107
s.ilustre.li,mastodon,4.1.5,2,1,1,66
cartbefore.horse,hometown,4.0.6+hometown-1.1.1,5,0,0,31
turtle.pizza,mastodon,4.1.4,4,3,3,193
crabsin.space,pleroma,2.4.4,6,null,null,75
mastodon.onepointzero.com,mastodon,4.2.1,1,1,1,456
social.dino.icu,mastodon,4.1.4+glitch,44,12,32,559
awoo.chat,mastodon,4.2.1,19,4,14,457
boldcity.social,mastodon,4.1.3+glitch,11,3,9,1719
nwsl.club,mastodon,4.1.9,22,17,24,2973
mastodon.linkerror.com,mastodon,4.2.4,4,2,3,142
wireless-iot.social,mastodon,4.2.0,4,1,4,426
m.prettyshiny.org,mastodon,4.2.1,1,1,1,1567
mast.tess.nz,mastodon,4.2.1,2,1,2,3
hi.jonk.org,mastodon,4.1.3,2,0,2,8
boopsnoot.de,mastodon,4.2.1,6,4,6,505
wordsmith.reverie.club,pleroma,2.5.4,2,1,1,20
mastodon.peterjanes.ca,mastodon,4.2.0,1,1,1,1830
social.plumey.com,mastodon,4.2.1,1,1,1,54
social.the-hub.zone,mastodon,4.2.1,7,6,7,24
pejookaloo.social,mastodon,4.2.0,3,2,3,28
terror.black,mastodon,4.1.4+glitch,5,3,5,15409
tormentnexus.social,akkoma,3.9.3-28-g9d7c877d,2,0,1,1
sausage.social,mastodon,4.2.0,7,5,6,122
mastodo.ng,mastodon,4.1.3+glitch,5,1,2,29
splashcat.social,mastodon,4.1.4,5,3,7,22
freefortnitegift.cards,mastodon,4.2.1,8,2,7,164
mastd.dev,mastodon,4.2.1,6,4,5,156
social.kaisare.in,mastodon,4.2.1,1,1,1,102
naapurinpoika.com,mastodon,4.2.0,5,3,4,405
cincy.social,mastodon,4.2.1,11,3,5,260
mastadon.tech-bloc-sea.dev,mastodon,4.2.0,5,2,2,586
mone.dev,mastodon,4.2.0,2,1,1,103
pleroma.doingyourmom.club,pleroma,2.4.3,9,null,null,196
social.jesser.dev,pleroma,2.5.2-13-g2d193861,3,1,2,47
pleroma.thisawfuldungeon.art,pleroma,2.5.5,62,29,54,1628
pub.eeruwang.me,mastodon,4.2.1,1,1,1,4168
t00t.cloud,mastodon,4.2.1,1,1,1,1061
firefish.okaris.de,firefish,1.0.3,8,0,7,22
elefanti.co,mastodon,4.2.1,6,3,4,821
pub.communistparty.org.uk,mastodon,4.2.1,26,7,18,157
member.ro,mastodon,4.2.0,14,3,8,99
pidibi.com,mastodon,4.0.2,2,0,1,309
social.northbaypython.org,mastodon,4.2.1,2,1,2,260
amynews.social,mastodon,4.2.1,2,1,1,428
social.exclaimindustries.net,mastodon,4.2.1,1,1,1,347
dynlinux.io,mastodon,4.2.1,14,1,2,1343
ping.the-planet.space,misskey,12.64.2-1.2,null,null,null,null
social.thecrow.uk,pleroma,2.1.2,2,null,null,1293
energydon.fi,mastodon,4.2.1,9,6,8,2037
pleroma.alldnb.com,pleroma,2.5.5,2,2,2,6322
skyland.social,firefish,1.0.3,4,2,2,1924
s.zholnay.name,mastodon,4.2.1,28,4,5,2583
ak1.monolith-rave.xyz,akkoma,3.10.4,1,1,1,5
hypno.cafe,akkoma,3.9.3-28-g9d7c877d,1,1,1,52
fedi.timstrutzi.at,akkoma,3.9.3-28-g9d7c877d,3,3,3,0
miltodon.social,mastodon,4.2.1,47,24,47,222
craba.cab,mastodon,4.2.0,37,22,42,2490
delregno.social,mastodon,4.2.0,11,1,1,199
social.cavac.at,mastodon,4.2.1,4,2,2,473
talamanca.social,mastodon,4.2.0,12,10,11,2937
mastodon.flooey.org,mastodon,3.5.10,10,7,10,846
ennex.world,mastodon,4.1.0,3,2,2,405
hkc.social,mastodon,4.2.1,8,7,8,2874
kafija.space,mastodon,4.2.1,3,2,3,159
nonzero.social,mastodon,4.2.1,5,1,1,28
soc.dudenas.lt,mastodon,4.2.0,2,1,1,222
equestrian.social,mastodon,4.2.1,15,15,15,697
social.teddycaddy.com,mastodon,4.1.9,1,1,1,18
p.h.etbus.ch,akkoma,3.10.4-0-gebfb617,2,1,2,29
friendzone.social,mastodon,4.1.4,5,3,5,299
social.eqver.se,mastodon,4.2.0,11,4,8,339
tucows.social,mastodon,4.2.0-rc2+glitch,21,6,11,433
proptech.news,mastodon,4.2.1,14,0,3,36
arrrgh.online,mastodon,4.1.9,7,2,5,546
social.jacobhaddon.com,calckey,13.1.4.1,3,2,2,362
geek.gay,mastodon,4.1.5+glitch,9,4,5,426
flittermice.club,mastodon,4.2.1,2,2,2,45
social.pixelpusher.no,mastodon,4.2.1,2,1,1,176
toot.kevinschachtschneider.net,mastodon,4.1.4,1,1,1,25
hobbiton.masto.host,mastodon,4.2.1,2,2,2,1689
social.whytheyfight.com,mastodon,4.2.1,4,3,4,286
social.sailor.cat,pleroma,2.4.1,18,null,null,3660
mastodon.loutaci.cz,mastodon,4.0.2,5,1,3,18
mastodon.veillance.xyz,mastodon,4.2.1,2,2,2,26
mastodon.morgurth.com,mastodon,4.1.4,10,2,8,357
dragn.gay,mastodon,4.1.4+glitch,3,2,2,1585
federation.sopelj.ca,akkoma,3.10.4,1,1,1,0
social.dinoleaf.com,pleroma,2.5.2,3,3,3,151
vacatureforum.nl,mastodon,4.2.1,93,85,90,10020
binarytales.social,mastodon,4.2.1,2,1,1,12
amphora.social,mastodon,4.2.0,4,2,2,860
m.a-li.re,mastodon,4.1.1,3,1,1,40
petlover.eu.org,mastodon,3.5.3,32,9,22,265
techotakugamerz.com,mastodon,4.0.2,4,1,2,20
catharsis.cafe,mastodon,4.1.5+glitch,34,11,20,3651
mastodon.kebree.fr,mastodon,4.2.0,7,2,2,389
keyboards.social,mastodon,4.2.1,11,8,9,1005
social.zocradio.info,mastodon,4.0.6,5,2,4,2034
mastodon.surfshark.com,mastodon,4.0.6,15,2,8,179
mastodon.fedisonic.cloud,mastodon,4.2.0,3,1,1,539
social.azunyu.moe,misskey,2023.10.1,2,null,null,433
social.camnet.site,pleroma,2.5.5,1,1,3,69
mastodon.wisellama.rocks,mastodon,4.1.6,3,1,3,152
chriswood.social,mastodon,4.2.1,1,1,1,43
firefish.boo,firefish,1.0.4-beta,5,2,3,1
polsci.social,mastodon,4.2.1,25,17,21,521
honks.io,mastodon,4.0.6,5,2,3,3088
hasthebig.gay,akkoma,3.9.3-28-g9d7c877d,7,4,5,72
trans.house,mastodon,4.2.0,45,9,29,1743
restraint.social,mastodon,4.1.9,78,19,45,1291
mlg.epicgamer.ovh,akkoma,3.9.3,1,0,1,1
subtype.uk,mastodon,4.2.1,3,2,3,2748
social.opennerds.org,mastodon,4.2.0,1,1,1,0
clanwood.com,misskey,2023.10.0,1,null,null,3
social.lviv.dcomm.net.ua,mastodon,4.1.10,127,22,46,1920
leandr.in,mastodon,4.1.2,1,1,1,38
falk.cafe,mastodon,4.2.1,4,3,5,548
mastodon.boris.syncloud.it,mastodon,4.1.2,1,1,1,5
hosszu.social,mastodon,4.2.1,1,1,1,96
tanuki.social,mastodon,4.1.4,1,1,1,668
hlidacstatu.social,mastodon,4.1.6,3,1,1,176
leporid.net,mastodon,4.2.1,2,1,1,277
palinoia.xyz,pleroma,2.4.4,2,null,null,413
fastcompany.social,mastodon,4.2.1,9,4,8,5
mstdn.rcode.fi,mastodon,4.2.1,1,1,1,80
social.findmyown.space,mastodon,4.1.9,2,1,2,748
verhu.xyz,mastodon,4.2.1,2,1,1,45
social.foxis.dev,firefish,1.0.3-dragon2,4,1,2,2180
social.gerbet.me,mastodon,4.1.9,1,1,1,69
imjust.one,mastodon,4.2.1,3,1,1,0
soc.crashed.org,pleroma,2.4.53-1957-g4f61f19f.develop+soapbox,1,1,1,175
lioncourt.social,mastodon,4.2.1,1,1,1,214
home.tj-h.com,mastodon,4.1.4,1,1,1,58
sas.monster,misskey,2023.9.1,7,null,null,420
mastodon.ptolemaios.fr,mastodon,4.1.9,2,2,2,2292
toot.paris,mastodon,4.2.0,36,19,27,1053
masto.p-nintendo.com,mastodon,4.2.1,5,3,5,654
physfluids.fr,mastodon,4.2.0,7,4,4,1043
m.femboy.im,mastodon,4.2.1,4,4,6,344
xial.xyz,mastodon,4.1.4,5,2,5,2
schicksal.im,akkoma,3.10.4-0-gebfb617,2,2,2,88
gibber.dnddeutsch.de,mastodon,4.2.0-beta1,9,1,3,135
mastodon.jfmblinux.fr,mastodon,4.2.0,1,1,1,70
masto.thepit.space,mastodon,4.2.0,1,1,1,210
social.photationsfilms.com,mastodon,3.5.3,1,1,1,43
social.saghul.net,pleroma,2.5.52-438-ge9ad89f0+soapbox,1,1,1,44
masto.jacobrayschwartz.com,mastodon,4.2.1,1,1,1,19
theplace.social,mastodon,4.1.10,1,1,1,46
hameln.social,mastodon,4.2.1,54,29,38,4332
supergood.social,mastodon,4.2.1,1,1,1,1054
esglife.social,mastodon,4.2.1,176,85,177,1189
tubular.social,hometown,4.0.10+hometown-1.1.1,3,2,4,747
social.fmvilas.me,mastodon,4.2.1,1,1,1,596
social.strangetextures.com,mastodon,4.2.1,1,1,1,456
social.openhood.ru,mastodon,4.1.4,26,13,20,4415
mastodon.cryobyte.net,mastodon,4.1.9,3,3,3,366
touiterre.ethibox.fr,mastodon,4.1.4,6,1,1,40
mastodon.hansup.be,mastodon,4.2.1,1,1,1,138
luna.social,mastodon,4.2.1,3,3,3,276
social.nuemedia.se,pleroma,2.5.2,1,1,2,194
xyzyx.org,mastodon,4.0.12,7,2,6,4182
masto.tymch.uk,mastodon,4.1.1,1,1,1,104
social.authorhelp.uk,mastodon,4.2.1,5,3,5,288
walfie.dev,firefish,1.0.3,2,1,1,25
atheopagan.net,mastodon,4.2.0,2,2,2,179
pleroma.makemake.site,pleroma,2.5.3,6,2,6,1423
mastotut.cat,mastodon,4.2.1,5,4,5,2015
social.schneider.vip,mastodon,4.0.2,1,1,1,4
dulc.es,mastodon,4.1.4,4,2,2,384
kolkra.be,firefish,1.0.3,3,1,2,897
whale.party,mastodon,4.2.0,2,2,2,203
sskey.mimimi.page,misskey,2023.10.1,4,null,null,11
48club.social,calckey,14.0.0-rc3,4,0,2,1
0lb.be,hometown,4.0.10+hometown-1.1.1,7,6,6,2399
jaehanley.social,mastodon,4.1.6,4,3,3,401
misskey.tsuyabashi.dev,misskey,13.14.2,2,null,null,1
sheppo.au,mastodon,4.2.0,2,1,1,15
fediverse.cz,mastodon,4.1.2,16,3,9,130
bytearray.eu,mastodon,4.0.2,2,1,1,303
pleroma.chaoswit.ch,akkoma,3.10.3,4,4,4,2806
fuzzy.social,mastodon,4.1.4,1,1,1,72
rambleon.social,mastodon,4.2.1,1,1,1,80
glittr.social,mastodon,4.2.1,1,1,1,1
developer.social,mastodon,4.1.4,59,10,26,279
doomscroller.social,firefish,1.0.3,3,1,2,1789
s.danfoster.me,mastodon,4.2.1,1,1,1,271
pleroma.kwe-private.net,pleroma,2.5.1,3,1,4,8
social.fetedelamusique.de,mastodon,4.1.9,4,2,4,47
plrm.podcastalot.com,pleroma,2.5.5,4,2,4,3056
supebase.com,mastodon,4.2.1,1,1,1,0
girllich.link,mastodon,4.2.1,2,0,1,11
mastodon.sujets-libres.fr,mastodon,4.2.1,2,2,2,602
ichraum.social,mastodon,4.2.1,1,1,1,9
m68k.church,mastodon,4.0.2,3,2,3,688
starfruit.cafe,mastodon,4.1.2,3,2,2,118
normalunicorn.com,mastodon,4.2.0,1,0,1,45
ice-lolly.social,mastodon,4.2.1,12,10,12,2812
social.meissa-gmbh.de,mastodon,4.2.1,8,2,2,57805
vfsh.dev,calckey,14.0.0-dev19-hk24,3,0,1,63
savoie.social,firefish,1.0.3,8,5,7,200
mivox.net,mastodon,4.2.1,1,1,1,2724
swiss-chaos.social,mastodon,4.2.1,117,33,68,1770
mb.bados.dev,mastodon,4.2.0,1,1,1,74
akkoma.tbqdrn.de,akkoma,3.10.3,3,3,4,132
definitely.social,hometown,4.0.10+hometown-1.1.1,18,6,11,1037
mastodon.geneticjen.com,mastodon,4.2.1,1,1,1,53
moodoo.org,mastodon,4.2.1,1,1,1,1241
vrclub.social,firefish,1.0.4-beta,9,6,7,148
social.snircle.space,mastodon,4.1.6,3,3,3,389
heffalump.club,hometown,4.0.10+hometown-1.1.1,3,2,2,172
social.dgrammatiko.dev,mastodon,4.2.1,1,1,1,151
neuroscience-mastodon.com,mastodon,4.1.4,36,10,15,162
mewblog.thepolarbear.co.uk,iceshrimp,2023.10.11-dev-6134b802d,2,1,1,685
dope.bz,mastodon,4.2.1,2,2,2,0
fullof.buzz,misskey,13.14.2,3,null,null,119
firefish.nz,firefish,1.0.3,24,15,22,294
mastodon.mariobonales.com,mastodon,4.2.1,1,1,1,5
social.jondev.lol,mastodon,4.0.6,1,1,3,38
gabvp.masto.host,mastodon,4.2.1,4,2,2,2206
phycon.me,mastodon,4.2.1,1,1,1,214
mastodon.darkplanetego.de,mastodon,4.1.9,1,1,1,2
social.squiddev.cc,misskey,12.119.0,2,1,1,154
social.astar.moe,firefish,1.0.3,8,1,6,63
toots.tylerdavis.xyz,mastodon,4.1.6,1,1,1,431
pb.craignt.com,mastodon,4.2.1,3,1,1,544
thatsit.social,mastodon,4.1.4,2,2,2,160
why.161.sh,iceshrimp,2023.10.04,2,1,1,33
mastodon.treegecko.com,mastodon,4.2.1,3,1,1,97
the.tonytiger.club,mastodon,4.2.1,2,2,2,251
leftodon.social,hometown,4.0.10+hometown-1.1.1,207,74,139,20021
bruder.space,mastodon,4.2.0,1,1,1,2083
stargate.pbcarrara.com.br,gotosocial,0.11.0,1,null,null,58
mandra.us,mastodon,4.1.3,2,1,1,14
purplespider.social,mastodon,4.2.1,1,1,1,72
orchard.social,mastodon,4.2.1,12,6,15,401
mastodon.spesh.com,mastodon,4.2.1,2,1,2,64
bibletalk.social,mastodon,4.2.1,8,7,8,245
tarugo.ddns.net,firefish,1.0.3,3,1,1,631
key.zct-mrl.com,misskey,13.14.2,2,null,null,407
does.social,mastodon,4.2.1,11,6,8,738
dcentralisedmedia.com,pleroma,2.5.5,1,1,1,22
sns.yttrium.io,firefish,1.0.3,3,2,2,95
bondine.social,mastodon,4.1.6,2,1,1,103
payravi.xyz,mastodon,4.1.4,1,1,1,2409
masto.amosamos.net,pleroma,2.5.5,2,1,340,397
foxi.sh,mastodon,4.1.4,2,2,2,380
bonequest.net,mastodon,4.2.0,119,26,68,6974
bihar.social,mastodon,4.0.2,24,1,5,535
sddn.space,mastodon,4.2.0,13,5,8,527
tux.social,mastodon,4.1.4,40,17,27,2030
osbar.space,mastodon,3.4.3,6,2,4,212
pinksheep.org,akkoma,3.8.0-0-gccae7ef,26,4,6,455
teal.social,mastodon,4.2.1,99,48,82,4795
social.cultofprimes.com,mastodon,4.2.1,3,2,3,88
mastodon.hackret.com,mastodon,4.1.4,4,2,3,125
mastodon.sonsofliberty.red,mastodon,4.1.6,1,1,1,15
tauri.earth,mastodon,4.2.1,1,1,1,1763
educhat.social,mastodon,4.2.0,4,1,3,97
usr.cloud,mastodon,4.2.0,20,9,14,430
excelsior.furytech.net,firefish,1.0.4-beta2,3,1,1,1078
weebvr.social,misskey,13.14.2,3,null,null,55
mastodonian.org,mastodon,4.2.0,2,1,1,14
ian.mn,mastodon,4.0.6,1,1,1,21
goodfeeds.net,mastodon,4.1.7,4,2,2,26
social.heinlein-support.de,mastodon,4.2.1,1,1,1,12
wolfs.computer,firefish,1.0.3,2,1,1,70
corp.social,mastodon,4.2.1,13,4,6,114
nonsequiturs.social,mastodon,4.2.1,2,2,2,162
firefish.metalbanana.net,firefish,1.0.3,2,1,1,476
york.social,mastodon,4.2.1,1,1,1,8
asso.lgbt,mastodon,4.2.1,8,8,8,126
social.jmenning.com,mastodon,4.2.1,3,2,3,85
mastodon.nothus.fr,mastodon,4.1.4,2,1,2,141
starlight.camp,mastodon,4.2.1,2,1,1,64
m.moe.lol,misskey,2023.10.1,3,null,null,13
cloudkeeper.dev,mastodon,4.0.2,6,2,4,116
fedi.rib.gay,firefish,1.0.3,3,1,1,270
genshin.social,mastodon,4.2.1,13,2,10,30
sacspace.com,mastodon,4.2.1,11,2,6,653
groningen.social,mastodon,3.5.3,71,12,65,1483
wizard.casa,mitra,2.0.0,63,10,36,361
biplus.social,mastodon,4.2.1,30,8,30,1819
plesiosaur.net,mastodon,4.2.1,5,3,5,320
lumiose.city,firefish,1.0.4-beta31,2,1,1,54
mymicro.blog,mastodon,3.5.3,5,2,2,152
m.zaatar.org,mastodon,4.2.1,1,1,1,5
shouldagoneoffroad.com,mastodon,4.1.9,8,5,6,865
dcae.fyi,mastodon,4.2.0,3,3,3,88
m.orbx.net,mastodon,3.5.3,1,1,1,18
nodespace.social,mastodon,4.2.1,7,4,7,907
chaos.futbol,mastodon,4.2.1,6,3,7,918
toot.m0h.fr,mastodon,4.2.1,2,2,2,2583
digressive.me,mastodon,4.1.2,8,5,12,477
social.houseofkyle.com,mastodon,4.2.1,1,1,1,92
social.lugal.io,pleroma,2.5.5,1,1,1,56
explore.beer,mastodon,4.1.4-beer-3,12,1,3,225
toot.kra.hn,mastodon,4.2.1-rc1,1,1,1,53
whyso.social,mastodon,4.1.6,2,2,2,1090
delab.re,mastodon,4.2.0,1,1,1,75
atdt.cc,mastodon,4.1.4,1,1,1,135
mastodon.eble.name,mastodon,4.2.1,1,1,1,1359
canerduh.ca,mastodon,4.3.0-alpha.0+glitch,3,2,3,46
social.diverge.gg,mastodon,4.2.1,2,1,1,1
seldo.dev,mastodon,4.0.2,10,1,2,258
unboxed.social,mastodon,4.2.1,3,1,1,228
abando.social,mastodon,4.2.1,1,1,1,21
bondsdogs.com,mastodon,4.2.0,34,3,12,969
social.dual-space.solutions,mastodon,4.2.1,1,1,1,11
social.jakob.space,pleroma,2.5.4,4,2,3,140
mastodon.ptmsoft.fr,mastodon,3.5.15,1,1,1,117
starbase1.earth,mastodon,4.2.1,1,1,1,44
mastodon.mhemeryck.com,mastodon,3.5.10,2,1,1,62
greenmushroomnetwork.masto.host,mastodon,4.2.1,8,6,9,2926
feedbeat.me,mastodon,4.1.9,136,14,42,2106
masto.donte.com.br,mastodon,4.1.8-donte,255,114,167,490061
secuwing.social,mastodon,4.2.1,3,3,3,3041
bencollier.uk,mastodon,4.2.0-beta2,2,1,2,33
misskey.sindastra.net,misskey,2023.9.3,3,null,null,233
hellions.cloud,mastodon,4.2.0,10,6,9,446
schutt.social,mastodon,4.1.4,3,1,1,216
jasondavis.net,mastodon,4.2.1,1,1,1,163
latenight.social,mastodon,4.2.1,4,3,4,175
myother.life,firefish,1.0.5-dev18,4,1,2,308
toot.systems.fail,mastodon,4.2.1,3,1,3,122
statesnewsroom.social,mastodon,4.2.1,7,0,1,8
social.iheartmichelle.com,mastodon,4.2.1,2,2,2,1097
accioly.social,mastodon,4.2.1,2,1,2,230
social.screamingatmyscreen.com,mastodon,4.2.1,4,3,4,3735
social.protocultura.cl,calckey,13.1.4.1,2,1,1,122
claes.social,mastodon,4.2.1,1,1,1,28
canal.social,mastodon,4.1.2,11,0,12,89
the.zymocosm.com,mastodon,4.2.1,6,1,1,208
masto.henchmonkey.org,mastodon,4.2.1,1,1,1,760
mastodon.projecttyco.net,mastodon,4.2.0,2,1,2,33
solitary.social,akkoma,3.10.4,2,2,2,488
firefish.bantu.social,firefish,1.0.3,16,7,15,1406
soc.webair.xyz,mastodon,4.1.4+glitch,3,3,3,86
theexpan.se,mastodon,4.2.1,89,13,91,719
zocial.ee,mastodon,4.1.6,20,8,20,1759
advent.social,mastodon,4.1.4,17,5,8,815
social.adm.ink,mastodon,4.2.1,1,1,1,588
pavlik.top,akkoma,3.10.4,2,2,2,487
dumpster.social,mastodon,4.1.4,5,3,3,572
seeedstudio.social,mastodon,3.5.3~hello,6,0,1,5
ffsh.adamski2003.lol,firefish,1.0.4-beta,6,2,4,369
nightcity.bar,iceshrimp,2023.11-pre2,47,30,45,5784
cyber.ms,mastodon,4.2.0+glitch,1,1,1,2
sns.feistel.party,mastodon,4.2.1,1,1,1,107
fediv.giov.dev,pleroma,2.5.0,1,1,1,16
lukyan.eu,mastodon,4.2.1,1,1,1,477
toots.hd0.eu,mastodon,4.2.0,2,1,1,20
visalian.com,mastodon,4.2.1,7,3,10,259
daisippai.f5.si,mastodon,4.1.4,1,1,1,3
freaknik.vip,mastodon,4.2.1,2,2,2,0
soc.jascha.wtf,pleroma,2.5.2,2,2,2,566
mastodon.boston,mastodon,4.1.9,92,22,60,8094
misskey.fal.moe,misskey,2023.10.1,3,null,null,17
tmi.community,mastodon,4.1.2,6,5,6,788
social.learntosolveit.com,mastodon,4.2.1,2,1,1,75
mastodon.wdorff.dev,mastodon,4.2.1,1,1,1,69
pleroma.id,pleroma,2.5.1,34,2,19,769
erginn.com,pleroma,2.5.4,4,3,4,102
mastodon.karatekarnickel.de,mastodon,4.1.7,1,0,1,1
leibniz.ap.social,mastodon,4.1.4,1,1,1,4
cauchy.ap.social,mastodon,4.1.4,1,1,1,3
theclacks.cloud,mastodon,4.2.1,1,1,1,60
pouet.me,mastodon,4.2.0,3,2,3,456
gts.0x7be.net,gotosocial,0.12.0-rc2 git-805c67b,2,null,null,235
dementedandsadbut.social,mastodon,4.2.1,2,2,2,5408
mastodon.platformgoblin.com,mastodon,4.2.0,1,1,1,5
ist-ur.org,mastodon,4.0.6,13,6,10,499
dpw.social,mastodon,3.5.14,29,3,9,740
zoner.gay,akkoma,3.10.4-1-gebfb617b,3,1,5,2217
mastodon.bachgau.social,mastodon,4.1.9,481,60,166,3703
social.sebhans.de,mastodon,4.1.9,2,2,2,7
oopsall.gay,akkoma,3.10.4,8,4,6,918
0xee.io,mastodon,4.2.1,16,3,15,195
fedinerds.net,mastodon,4.2.0,2,2,2,458
mewmew.moe,misskey,13.13.1,2,null,null,593
fedi.ashhhleyyy.dev,pleroma,2.5.51-160-gcd9d6a12,1,1,1,305
lakedistrict.social,mastodon,4.2.1,2,2,2,81
social.musicedtechtalk.com,mastodon,4.2.1,1,1,1,79
jb.md,mastodon,4.2.1,2,2,2,23992
tonybark.com,mastodon,4.2.1,5,4,4,6912
firetribe.org,firefish,1.0.3,20,10,18,439
social.thirdstage.ca,mastodon,4.2.1,2,2,2,49
orbitalstation.one,mastodon,4.2.1,1,1,1,3742
social.evl.im,mastodon,4.1.1,5,3,3,848
freude.social,mastodon,4.2.1,2,2,2,90
pleroma.mikegerwitz.com,pleroma,2.5.1,1,1,1,6
d3f4ult.space,mastodon,4.2.0,11,5,6,240
nolabooks.social,mastodon,4.2.1,5,4,5,1534
ms.cratonsed.ge,mastodon,4.2.0,5,4,5,514
eat.fruits.social,pleroma,2.5.2-13-g2d193861,9,5,6,75
ldwg.me,mastodon,4.1.6,2,0,1,42
oldinternet.net,mastodon,4.1.3,18,5,8,23498
geobla.net,mastodon,4.1.6,194,23,165,7650
angelou.club,mastodon,4.0.2,5,2,2,3
toque.town,mastodon,4.2.0,6,1,1,99
discuss.smash.today,mastodon,4.2.0,41,12,28,1823
pfadi.social,mastodon,4.1.4,15,8,10,1068
massy.dk,mastodon,4.2.1,2,1,1,0
proud.social,mastodon,4.2.1,1,1,1,704
448c.net,pleroma,2.4.4,1080,null,null,624
prodline.social,misskey,13.13.2,7,null,null,30
oldpeople.cafe,mastodon,4.2.0,6,2,3,66
shiro.dog,mastodon,4.2.1,5,3,3,193
stackpointer.ws,mastodon,4.2.1,1,1,1,358
is.nota.live,mastodon,4.0.11notalive,1630,165,165,357605
edlings.social,mastodon,4.2.0,1,0,1,320
mastodon.sboots.ca,mastodon,4.2.1,1,1,1,3395
f.akyr.one,firefish,1.0.3,2,1,1,96
mstdn.mv2k.com,mastodon,4.2.1,1,1,1,1568
toot.plus.yt,mastodon,4.1.5,3,1,1,4245
social.isolinear.space,firefish,1.0.3,3,1,1,565
nyxa.jojess.net,mastodon,4.2.1,6,3,5,661
kiracollie.dog,mastodon,4.2.1,1,1,1,149
paxation.info,mastodon,3.3.0,60,1,21,1216
nonsense.direct,mastodon,4.1.6,2,1,1,535
werebeast.net,mastodon,4.1.6,23,3,3,817
snowmastodon.social,mastodon,4.2.1,1,1,1,55
celsius.letemps.social,mastodon,4.1.5,6,3,4,147
nerdcast.space,mastodon,4.2.0,3,3,3,98
mstdn.swiso.org,mastodon,4.2.1,2,1,1,286
strings.io,akkoma,3.10.4,1,1,1,39
pourparler.ca,mastodon,4.2.0,3,1,2,238
social.trayd.xyz,akkoma,3.9.3-28-g9d7c877d,1,1,1,15
rbrdog.xyz,pleroma,2.5.2-13-g2d193861,1,1,1,257
mecha.garden,firefish,1.0.4-beta31,29,6,23,3456
akko.staging.e2net.social,akkoma,3.9.3-0-g9d7c877,1,1,1,14
zusammenhalt.de,mastodon,3.5.12,1,1,1,45
themepark.community,mastodon,4.1.4,41,9,18,396
nyaw.xyz,misskey,13.14.2,3,null,null,18
wanderers.quest,misskey,12.119.2,5,3,5,68
final.li,mastodon,4.2.1,4,3,4,187
natter.social,mastodon,4.1.6,4,2,5,321
froggo.garden,calckey,14.0.0-rc3,2,1,1,16
mastodon.mariustimmer.de,mastodon,4.1.9,1,1,1,39
mstdn.crispius.ca,mastodon,4.2.1,1,1,1,1348
meeple.social,mastodon,4.2.1,1,1,1,17
szklankaolowiu.pl,mastodon,4.2.0,1,1,1,545
fyrefish.co.uk,firefish,1.0.3,4,1,2,47
sns.tantalum.life,misskey,12.119.2,4,2,2,2969
ap.samueldr.com,pleroma,2.4.3,1,null,null,344
mastodon.sverit.de,mastodon,4.2.0,1,1,1,128
pazoles.co,mastodon,3.5.3,1,1,1,120
mastodon.sacamano.net,mastodon,4.2.1,5,3,5,72
mastodon.obdev.at,mastodon,4.2.1,3,3,3,155
gascoigne.social,mastodon,4.2.1,2,1,1,1312
social.technopunk.space,mastodon,4.2.1,1,1,1,9
flumph.masto.host,mastodon,4.2.1,16,2,3,11088
invertebrates.online,mastodon,4.2.1,1,0,1,6
hairbow.lol,mastodon,4.0.6,19,4,17,595
dom.ke,mastodon,4.1.6,2,1,1,55
fedi.sofita.noho.st,pleroma,2.5.5,2,1,1,50
glowingcu.be,iceshrimp,1.0.2,3,1,1,555
publicidentity.net,mastodon,4.2.1,2,2,2,216
1435.es,mastodon,4.0.2,1,1,1,19
were.social,pleroma,2.5.54-594-gb094e92c.develop+soapbox,9,4,4,578
sns.lunaticducks.com,mastodon,4.1.4,1,0,1,1
